,SampleID,Env,Region,Contribution
SRR5602034,,Senior,Jiangsu,0.24081346
SRR5602034,,Young,Jiangsu,0.7591865
SRR5602057,,Senior,Jiangsu,0.27435073
SRR5602057,,Young,Jiangsu,0.7256493
SRR5602076,,Senior,Jiangsu,0.033225797
SRR5602076,,Young,Jiangsu,0.9667742
SRR5602093,,Senior,Jiangsu,0.1891241
SRR5602093,,Young,Jiangsu,0.81087595
SRR5602115,,Senior,Jiangsu,0.21858133
SRR5602115,,Young,Jiangsu,0.7814186
SRR5602116,,Senior,Jiangsu,0.028620312
SRR5602116,,Young,Jiangsu,0.9713797
SRR5602131,,Senior,Jiangsu,0.22868536
SRR5602131,,Young,Jiangsu,0.7713146
SRR5602133,,Senior,Jiangsu,0.5014091
SRR5602133,,Young,Jiangsu,0.4985908
SRR5602137,,Senior,Jiangsu,0.46257052
SRR5602137,,Young,Jiangsu,0.53742945
SRR5602153,,Senior,Jiangsu,0.4179644
SRR5602153,,Young,Jiangsu,0.58203554
SRR5602167,,Senior,Jiangsu,0.5298651
SRR5602167,,Young,Jiangsu,0.4701349
SRR5602178,,Senior,Jiangsu,0.0360145
SRR5602178,,Young,Jiangsu,0.96398556
SRR5602189,,Senior,Jiangsu,0.56496656
SRR5602189,,Young,Jiangsu,0.43503344
SRR5602191,,Senior,Jiangsu,0.11374542
SRR5602191,,Young,Jiangsu,0.8862546
SRR5602197,,Senior,Jiangsu,0.14131352
SRR5602197,,Young,Jiangsu,0.8586865
SRR5602198,,Senior,Jiangsu,0.56876487
SRR5602198,,Young,Jiangsu,0.43123516
SRR5602202,,Senior,Jiangsu,0.5210612
SRR5602202,,Young,Jiangsu,0.47893876
SRR5602250,,Senior,Jiangsu,0.5059615
SRR5602250,,Young,Jiangsu,0.4940385
SRR5602253,,Senior,Jiangsu,0.259288
SRR5602253,,Young,Jiangsu,0.740712
SRR5602257,,Senior,Jiangsu,0.2990321
SRR5602257,,Young,Jiangsu,0.7009679
SRR5602261,,Senior,Jiangsu,0.1891176
SRR5602261,,Young,Jiangsu,0.81088233
SRR5602264,,Senior,Jiangsu,0.5474865
SRR5602264,,Young,Jiangsu,0.45251352
SRR5602278,,Senior,Jiangsu,0.031790037
SRR5602278,,Young,Jiangsu,0.96821
SRR5602279,,Senior,Jiangsu,0.029023273
SRR5602279,,Young,Jiangsu,0.97097677
SRR5602287,,Senior,Jiangsu,0.13430004
SRR5602287,,Young,Jiangsu,0.86569995
SRR5602294,,Senior,Jiangsu,0.55326706
SRR5602294,,Young,Jiangsu,0.44673294
SRR5602304,,Senior,Jiangsu,0.028620414
SRR5602304,,Young,Jiangsu,0.97137964
SRR5602312,,Senior,Jiangsu,0.5583483
SRR5602312,,Young,Jiangsu,0.44165173
SRR5602317,,Senior,Jiangsu,0.037530087
SRR5602317,,Young,Jiangsu,0.96246994
SRR5602329,,Senior,Jiangsu,0.5386548
SRR5602329,,Young,Jiangsu,0.46134514
SRR5602342,,Senior,Jiangsu,0.55973685
SRR5602342,,Young,Jiangsu,0.44026315
SRR5610011,,Senior,Jiangsu,0.28590044
SRR5610011,,Young,Jiangsu,0.7140995
SRR5610014,,Senior,Jiangsu,0.5683908
SRR5610014,,Young,Jiangsu,0.43160924
SRR5802183,,Senior,Jiangsu,0.04765119
SRR5802183,,Young,Jiangsu,0.95234877
C054,,Senior,Italy,0.52915156
C054,,Young,Italy,0.47084844
K106,,Senior,Italy,0.57492197
K106,,Young,Italy,0.4250781
K304,,Senior,Italy,0.1328006
K304,,Young,Italy,0.8671994
SRR3679969,,Senior,Sichuan,0.37937662
SRR3679969,,Young,Sichuan,0.62062335
SRR3680002,,Senior,Sichuan,0.38711753
SRR3680002,,Young,Sichuan,0.61288244
SRR3680031,,Senior,Sichuan,0.4061532
SRR3680031,,Young,Sichuan,0.5938468
SRR3680036,,Senior,Sichuan,0.39916852
SRR3680036,,Young,Sichuan,0.60083145
SRR3680053,,Senior,Sichuan,0.57197577
SRR3680053,,Young,Sichuan,0.4280242
SRR3680055,,Senior,Sichuan,0.57159716
SRR3680055,,Young,Sichuan,0.4284028
SRR3680064,,Senior,Sichuan,0.38073823
SRR3680064,,Young,Sichuan,0.6192618
SRR3680078,,Senior,Sichuan,0.37218514
SRR3680078,,Young,Sichuan,0.6278148
SRR3680080,,Senior,Sichuan,0.5719336
SRR3680080,,Young,Sichuan,0.42806634
SRR3680093,,Senior,Sichuan,0.5138521
SRR3680093,,Young,Sichuan,0.4861479
SRR5601925,,Senior,Jiangsu,0.3972514
SRR5601925,,Young,Jiangsu,0.60274863
SRR5601926,,Senior,Jiangsu,0.39036205
SRR5601926,,Young,Jiangsu,0.60963804
SRR5601932,,Senior,Jiangsu,0.4579815
SRR5601932,,Young,Jiangsu,0.5420184
SRR5601933,,Senior,Jiangsu,0.06814527
SRR5601933,,Young,Jiangsu,0.9318548
SRR5601986,,Senior,Jiangsu,0.5720494
SRR5601986,,Young,Jiangsu,0.42795065
SRR5602005,,Senior,Jiangsu,0.50410193
SRR5602005,,Young,Jiangsu,0.49589807
SRR5602012,,Senior,Jiangsu,0.57170993
SRR5602012,,Young,Jiangsu,0.4282901
SRR5602018,,Senior,Jiangsu,0.38504812
SRR5602018,,Young,Jiangsu,0.6149519
SRR5602020,,Senior,Jiangsu,0.5760794
SRR5602020,,Young,Jiangsu,0.42392057
SRR5602057,,Senior,Jiangsu,0.3902778
SRR5602057,,Young,Jiangsu,0.6097222
SRR5602062,,Senior,Jiangsu,0.5720494
SRR5602062,,Young,Jiangsu,0.42795065
SRR5602076,,Senior,Jiangsu,0.05081275
SRR5602076,,Young,Jiangsu,0.9491872
SRR5602096,,Senior,Jiangsu,0.38151026
SRR5602096,,Young,Jiangsu,0.6184898
SRR5602117,,Senior,Jiangsu,0.56766665
SRR5602117,,Young,Jiangsu,0.43233338
SRR5602122,,Senior,Jiangsu,0.38500783
SRR5602122,,Young,Jiangsu,0.6149921
SRR5602132,,Senior,Jiangsu,0.5108228
SRR5602132,,Young,Jiangsu,0.4891772
SRR5602141,,Senior,Jiangsu,0.5719477
SRR5602141,,Young,Jiangsu,0.42805228
SRR5602169,,Senior,Jiangsu,0.5720494
SRR5602169,,Young,Jiangsu,0.42795065
SRR5602170,,Senior,Jiangsu,0.572039
SRR5602170,,Young,Jiangsu,0.42796102
SRR5602177,,Senior,Jiangsu,0.5720494
SRR5602177,,Young,Jiangsu,0.42795065
SRR5602181,,Senior,Jiangsu,0.5722819
SRR5602181,,Young,Jiangsu,0.42771804
SRR5602184,,Senior,Jiangsu,0.5281807
SRR5602184,,Young,Jiangsu,0.4718193
SRR5602191,,Senior,Jiangsu,0.48455676
SRR5602191,,Young,Jiangsu,0.51544327
SRR5602194,,Senior,Jiangsu,0.5720494
SRR5602194,,Young,Jiangsu,0.42795065
SRR5602195,,Senior,Jiangsu,0.5710714
SRR5602195,,Young,Jiangsu,0.4289286
SRR5602197,,Senior,Jiangsu,0.42934805
SRR5602197,,Young,Jiangsu,0.57065195
SRR5602225,,Senior,Jiangsu,0.5720494
SRR5602225,,Young,Jiangsu,0.42795065
SRR5602226,,Senior,Jiangsu,0.5720439
SRR5602226,,Young,Jiangsu,0.42795607
SRR5602266,,Senior,Jiangsu,0.3803666
SRR5602266,,Young,Jiangsu,0.6196334
SRR5602280,,Senior,Jiangsu,0.048639104
SRR5602280,,Young,Jiangsu,0.95136094
SRR5602289,,Senior,Jiangsu,0.5720493
SRR5602289,,Young,Jiangsu,0.4279507
SRR5602292,,Senior,Jiangsu,0.54666865
SRR5602292,,Young,Jiangsu,0.45333135
SRR5602296,,Senior,Jiangsu,0.3924401
SRR5602296,,Young,Jiangsu,0.60755986
SRR5602314,,Senior,Jiangsu,0.5720494
SRR5602314,,Young,Jiangsu,0.42795065
SRR5602316,,Senior,Jiangsu,0.08638212
SRR5602316,,Young,Jiangsu,0.91361785
SRR5602317,,Senior,Jiangsu,0.5719872
SRR5602317,,Young,Jiangsu,0.4280128
SRR5602329,,Senior,Jiangsu,0.5589254
SRR5602329,,Young,Jiangsu,0.44107467
SRR5602331,,Senior,Jiangsu,0.53625244
SRR5602331,,Young,Jiangsu,0.46374753
SRR5602332,,Senior,Jiangsu,0.5720451
SRR5602332,,Young,Jiangsu,0.42795494
SRR5602341,,Senior,Jiangsu,0.5720494
SRR5602341,,Young,Jiangsu,0.42795065
SRR5610008,,Senior,Jiangsu,0.57204
SRR5610008,,Young,Jiangsu,0.42795998
SRR5610012,,Senior,Jiangsu,0.5720488
SRR5610012,,Young,Jiangsu,0.4279512
C011,,Senior,Italy,0.42078498
C011,,Young,Italy,0.57921505
K100,,Senior,Italy,0.5139076
K100,,Young,Italy,0.4860924
K316,,Senior,Italy,0.049200516
K316,,Young,Italy,0.95079947
SRR3679940,,Senior,Sichuan,0.52114767
SRR3679940,,Young,Sichuan,0.47885233
SRR3679962,,Senior,Sichuan,0.43217528
SRR3679962,,Young,Sichuan,0.5678247
SRR3679983,,Senior,Sichuan,0.563136
SRR3679983,,Young,Sichuan,0.43686396
SRR3679989,,Senior,Sichuan,0.51901513
SRR3679989,,Young,Sichuan,0.48098487
SRR3679991,,Senior,Sichuan,0.52748156
SRR3679991,,Young,Sichuan,0.4725184
SRR3680002,,Senior,Sichuan,0.53344077
SRR3680002,,Young,Sichuan,0.46655917
SRR3680036,,Senior,Sichuan,0.533947
SRR3680036,,Young,Sichuan,0.4660531
SRR3680043,,Senior,Sichuan,0.51999855
SRR3680043,,Young,Sichuan,0.48000148
SRR3680046,,Senior,Sichuan,0.56505334
SRR3680046,,Young,Sichuan,0.4349467
SRR3680049,,Senior,Sichuan,0.028620623
SRR3680049,,Young,Sichuan,0.9713794
SRR3680053,,Senior,Sichuan,0.2768865
SRR3680053,,Young,Sichuan,0.7231135
SRR3680055,,Senior,Sichuan,0.044509877
SRR3680055,,Young,Sichuan,0.9554901
SRR3680085,,Senior,Sichuan,0.5625194
SRR3680085,,Young,Sichuan,0.43748072
SRR5601924,,Senior,Jiangsu,0.5261174
SRR5601924,,Young,Jiangsu,0.47388268
SRR5601931,,Senior,Jiangsu,0.5251656
SRR5601931,,Young,Jiangsu,0.47483435
SRR5601942,,Senior,Jiangsu,0.5260649
SRR5601942,,Young,Jiangsu,0.47393516
SRR5601982,,Senior,Jiangsu,0.52149546
SRR5601982,,Young,Jiangsu,0.47850454
SRR5601996,,Senior,Jiangsu,0.028620604
SRR5601996,,Young,Jiangsu,0.9713794
SRR5602011,,Senior,Jiangsu,0.5267608
SRR5602011,,Young,Jiangsu,0.4732392
SRR5602020,,Senior,Jiangsu,0.5013336
SRR5602020,,Young,Jiangsu,0.4986665
SRR5602031,,Senior,Jiangsu,0.5333507
SRR5602031,,Young,Jiangsu,0.4666493
SRR5602058,,Senior,Jiangsu,0.52948695
SRR5602058,,Young,Jiangsu,0.470513
SRR5602095,,Senior,Jiangsu,0.028620604
SRR5602095,,Young,Jiangsu,0.9713794
SRR5602097,,Senior,Jiangsu,0.044932086
SRR5602097,,Young,Jiangsu,0.95506793
SRR5602115,,Senior,Jiangsu,0.5289694
SRR5602115,,Young,Jiangsu,0.47103068
SRR5602118,,Senior,Jiangsu,0.10535706
SRR5602118,,Young,Jiangsu,0.89464295
SRR5602121,,Senior,Jiangsu,0.5213995
SRR5602121,,Young,Jiangsu,0.4786005
SRR5602122,,Senior,Jiangsu,0.5281233
SRR5602122,,Young,Jiangsu,0.4718767
SRR5602130,,Senior,Jiangsu,0.5198023
SRR5602130,,Young,Jiangsu,0.48019764
SRR5602132,,Senior,Jiangsu,0.52329004
SRR5602132,,Young,Jiangsu,0.47671002
SRR5602137,,Senior,Jiangsu,0.4625718
SRR5602137,,Young,Jiangsu,0.5374282
SRR5602139,,Senior,Jiangsu,0.028620604
SRR5602139,,Young,Jiangsu,0.9713794
SRR5602148,,Senior,Jiangsu,0.5493469
SRR5602148,,Young,Jiangsu,0.45065302
SRR5602167,,Senior,Jiangsu,0.5221363
SRR5602167,,Young,Jiangsu,0.47786376
SRR5602170,,Senior,Jiangsu,0.18827944
SRR5602170,,Young,Jiangsu,0.8117206
SRR5602172,,Senior,Jiangsu,0.5475534
SRR5602172,,Young,Jiangsu,0.45244655
SRR5602174,,Senior,Jiangsu,0.4834864
SRR5602174,,Young,Jiangsu,0.51651365
SRR5602185,,Senior,Jiangsu,0.059050452
SRR5602185,,Young,Jiangsu,0.9409495
SRR5602186,,Senior,Jiangsu,0.05162788
SRR5602186,,Young,Jiangsu,0.94837207
SRR5602189,,Senior,Jiangsu,0.56572086
SRR5602189,,Young,Jiangsu,0.4342791
SRR5602191,,Senior,Jiangsu,0.50741106
SRR5602191,,Young,Jiangsu,0.49258894
SRR5602212,,Senior,Jiangsu,0.54729027
SRR5602212,,Young,Jiangsu,0.45270973
SRR5602217,,Senior,Jiangsu,0.44674796
SRR5602217,,Young,Jiangsu,0.55325204
SRR5602249,,Senior,Jiangsu,0.028620604
SRR5602249,,Young,Jiangsu,0.9713794
SRR5602258,,Senior,Jiangsu,0.029213006
SRR5602258,,Young,Jiangsu,0.970787
SRR5602261,,Senior,Jiangsu,0.5246024
SRR5602261,,Young,Jiangsu,0.47539753
SRR5602263,,Senior,Jiangsu,0.44749358
SRR5602263,,Young,Jiangsu,0.55250645
SRR5602294,,Senior,Jiangsu,0.53109187
SRR5602294,,Young,Jiangsu,0.46890807
SRR5602318,,Senior,Jiangsu,0.52959335
SRR5602318,,Young,Jiangsu,0.47040665
SRR5602320,,Senior,Jiangsu,0.4354564
SRR5602320,,Young,Jiangsu,0.56454355
SRR5602337,,Senior,Jiangsu,0.5408558
SRR5602337,,Young,Jiangsu,0.45914423
SRR5610008,,Senior,Jiangsu,0.056276347
SRR5610008,,Young,Jiangsu,0.9437237
K100,,Senior,Italy,0.35806867
K100,,Young,Italy,0.6419313
K105,,Senior,Italy,0.11718934
K105,,Young,Italy,0.88281065
K106,,Senior,Italy,0.061190702
K106,,Young,Italy,0.9388093
K124,,Senior,Italy,0.029510856
K124,,Young,Italy,0.9704891
SRR3679930,,Senior,Sichuan,0.095489375
SRR3679930,,Young,Sichuan,0.9045106
SRR3679931,,Senior,Sichuan,0.07599397
SRR3679931,,Young,Sichuan,0.924006
SRR3679967,,Senior,Sichuan,0.07003654
SRR3679967,,Young,Sichuan,0.92996347
SRR3679974,,Senior,Sichuan,0.57300216
SRR3679974,,Young,Sichuan,0.42699784
SRR3679996,,Senior,Sichuan,0.57603985
SRR3679996,,Young,Sichuan,0.42396015
SRR3680035,,Senior,Sichuan,0.13282265
SRR3680035,,Young,Sichuan,0.86717737
SRR3680063,,Senior,Sichuan,0.07324797
SRR3680063,,Young,Sichuan,0.92675203
SRR3680085,,Senior,Sichuan,0.57103103
SRR3680085,,Young,Sichuan,0.42896897
SRR5601932,,Senior,Jiangsu,0.57212013
SRR5601932,,Young,Jiangsu,0.42787984
SRR5601941,,Senior,Jiangsu,0.18478684
SRR5601941,,Young,Jiangsu,0.8152132
SRR5601985,,Senior,Jiangsu,0.091496386
SRR5601985,,Young,Jiangsu,0.9085036
SRR5601988,,Senior,Jiangsu,0.57313854
SRR5601988,,Young,Jiangsu,0.42686146
SRR5602008,,Senior,Jiangsu,0.57614297
SRR5602008,,Young,Jiangsu,0.42385697
SRR5602021,,Senior,Jiangsu,0.104155205
SRR5602021,,Young,Jiangsu,0.89584476
SRR5602057,,Senior,Jiangsu,0.21278264
SRR5602057,,Young,Jiangsu,0.7872174
SRR5602079,,Senior,Jiangsu,0.12707995
SRR5602079,,Young,Jiangsu,0.87292004
SRR5602095,,Senior,Jiangsu,0.5040665
SRR5602095,,Young,Jiangsu,0.49593347
SRR5602096,,Senior,Jiangsu,0.123961374
SRR5602096,,Young,Jiangsu,0.8760387
SRR5602117,,Senior,Jiangsu,0.51644963
SRR5602117,,Young,Jiangsu,0.4835504
SRR5602118,,Senior,Jiangsu,0.5379558
SRR5602118,,Young,Jiangsu,0.4620442
SRR5602122,,Senior,Jiangsu,0.111721985
SRR5602122,,Young,Jiangsu,0.888278
SRR5602123,,Senior,Jiangsu,0.5706803
SRR5602123,,Young,Jiangsu,0.4293197
SRR5602135,,Senior,Jiangsu,0.13740139
SRR5602135,,Young,Jiangsu,0.86259866
SRR5602152,,Senior,Jiangsu,0.5700499
SRR5602152,,Young,Jiangsu,0.42995012
SRR5602157,,Senior,Jiangsu,0.5744503
SRR5602157,,Young,Jiangsu,0.42554966
SRR5602171,,Senior,Jiangsu,0.57118845
SRR5602171,,Young,Jiangsu,0.4288116
SRR5602175,,Senior,Jiangsu,0.5712991
SRR5602175,,Young,Jiangsu,0.42870095
SRR5602184,,Senior,Jiangsu,0.47725868
SRR5602184,,Young,Jiangsu,0.52274126
SRR5602185,,Senior,Jiangsu,0.57338583
SRR5602185,,Young,Jiangsu,0.42661422
SRR5602196,,Senior,Jiangsu,0.571195
SRR5602196,,Young,Jiangsu,0.42880493
SRR5602201,,Senior,Jiangsu,0.5712034
SRR5602201,,Young,Jiangsu,0.4287966
SRR5602212,,Senior,Jiangsu,0.15295188
SRR5602212,,Young,Jiangsu,0.8470481
SRR5602213,,Senior,Jiangsu,0.097736
SRR5602213,,Young,Jiangsu,0.902264
SRR5602231,,Senior,Jiangsu,0.57133555
SRR5602231,,Young,Jiangsu,0.42866445
SRR5602245,,Senior,Jiangsu,0.57374984
SRR5602245,,Young,Jiangsu,0.42625016
SRR5602249,,Senior,Jiangsu,0.43299443
SRR5602249,,Young,Jiangsu,0.5670056
SRR5602266,,Senior,Jiangsu,0.120801814
SRR5602266,,Young,Jiangsu,0.87919813
SRR5602273,,Senior,Jiangsu,0.077181645
SRR5602273,,Young,Jiangsu,0.92281836
SRR5602275,,Senior,Jiangsu,0.099779986
SRR5602275,,Young,Jiangsu,0.90022
SRR5602278,,Senior,Jiangsu,0.03414541
SRR5602278,,Young,Jiangsu,0.9658545
SRR5602286,,Senior,Jiangsu,0.5761131
SRR5602286,,Young,Jiangsu,0.42388692
SRR5602293,,Senior,Jiangsu,0.2376718
SRR5602293,,Young,Jiangsu,0.76232815
SRR5602294,,Senior,Jiangsu,0.57612264
SRR5602294,,Young,Jiangsu,0.42387733
SRR5602296,,Senior,Jiangsu,0.085080415
SRR5602296,,Young,Jiangsu,0.9149196
SRR5602299,,Senior,Jiangsu,0.40671393
SRR5602299,,Young,Jiangsu,0.59328604
SRR5602310,,Senior,Jiangsu,0.2017668
SRR5602310,,Young,Jiangsu,0.7982332
SRR5602312,,Senior,Jiangsu,0.5737621
SRR5602312,,Young,Jiangsu,0.42623782
SRR5602318,,Senior,Jiangsu,0.08186334
SRR5602318,,Young,Jiangsu,0.91813666
SRR5602321,,Senior,Jiangsu,0.5718274
SRR5602321,,Young,Jiangsu,0.4281726
SRR5602347,,Senior,Jiangsu,0.5625572
SRR5602347,,Young,Jiangsu,0.43744278
SRR5610014,,Senior,Jiangsu,0.5720813
SRR5610014,,Young,Jiangsu,0.4279187
SRR3679940,,Senior,Sichuan,0.31017217
SRR3679940,,Young,Sichuan,0.68982786
SRR3679965,,Senior,Sichuan,0.56649995
SRR3679965,,Young,Sichuan,0.4335
SRR3679979,,Senior,Sichuan,0.5667754
SRR3679979,,Young,Sichuan,0.43322456
SRR3679988,,Senior,Sichuan,0.38897762
SRR3679988,,Young,Sichuan,0.6110224
SRR3679989,,Senior,Sichuan,0.22744057
SRR3679989,,Young,Sichuan,0.77255946
SRR3679992,,Senior,Sichuan,0.23360986
SRR3679992,,Young,Sichuan,0.7663901
SRR3679996,,Senior,Sichuan,0.5639602
SRR3679996,,Young,Sichuan,0.43603984
SRR3680031,,Senior,Sichuan,0.2721021
SRR3680031,,Young,Sichuan,0.7278979
SRR3680046,,Senior,Sichuan,0.21943554
SRR3680046,,Young,Sichuan,0.7805645
SRR3680048,,Senior,Sichuan,0.2057347
SRR3680048,,Young,Sichuan,0.79426533
SRR3680055,,Senior,Sichuan,0.21555075
SRR3680055,,Young,Sichuan,0.7844493
SRR3680065,,Senior,Sichuan,0.21338566
SRR3680065,,Young,Sichuan,0.78661436
SRR3680068,,Senior,Sichuan,0.22841914
SRR3680068,,Young,Sichuan,0.7715809
SRR3680078,,Senior,Sichuan,0.23537081
SRR3680078,,Young,Sichuan,0.76462924
SRR3680083,,Senior,Sichuan,0.55432296
SRR3680083,,Young,Sichuan,0.44567707
SRR5601924,,Senior,Jiangsu,0.24744514
SRR5601924,,Young,Jiangsu,0.7525549
SRR5601925,,Senior,Jiangsu,0.18868008
SRR5601925,,Young,Jiangsu,0.8113199
SRR5601929,,Senior,Jiangsu,0.1908394
SRR5601929,,Young,Jiangsu,0.8091606
SRR5601934,,Senior,Jiangsu,0.4321581
SRR5601934,,Young,Jiangsu,0.5678419
SRR5601967,,Senior,Jiangsu,0.03743086
SRR5601967,,Young,Jiangsu,0.9625691
SRR5601993,,Senior,Jiangsu,0.20448966
SRR5601993,,Young,Jiangsu,0.79551035
SRR5601996,,Senior,Jiangsu,0.02862317
SRR5601996,,Young,Jiangsu,0.9713768
SRR5602038,,Senior,Jiangsu,0.5543815
SRR5602038,,Young,Jiangsu,0.4456185
SRR5602054,,Senior,Jiangsu,0.56042093
SRR5602054,,Young,Jiangsu,0.43957904
SRR5602098,,Senior,Jiangsu,0.20179676
SRR5602098,,Young,Jiangsu,0.7982033
SRR5602114,,Senior,Jiangsu,0.26989344
SRR5602114,,Young,Jiangsu,0.7301066
SRR5602131,,Senior,Jiangsu,0.30431283
SRR5602131,,Young,Jiangsu,0.6956872
SRR5602132,,Senior,Jiangsu,0.39981374
SRR5602132,,Young,Jiangsu,0.6001862
SRR5602141,,Senior,Jiangsu,0.02984528
SRR5602141,,Young,Jiangsu,0.97015476
SRR5602142,,Senior,Jiangsu,0.54655826
SRR5602142,,Young,Jiangsu,0.4534418
SRR5602147,,Senior,Jiangsu,0.04689181
SRR5602147,,Young,Jiangsu,0.95310813
SRR5602152,,Senior,Jiangsu,0.27819425
SRR5602152,,Young,Jiangsu,0.72180575
SRR5602170,,Senior,Jiangsu,0.116811134
SRR5602170,,Young,Jiangsu,0.88318884
SRR5602172,,Senior,Jiangsu,0.53909063
SRR5602172,,Young,Jiangsu,0.46090937
SRR5602173,,Senior,Jiangsu,0.21557365
SRR5602173,,Young,Jiangsu,0.78442633
SRR5602184,,Senior,Jiangsu,0.369402
SRR5602184,,Young,Jiangsu,0.630598
SRR5602185,,Senior,Jiangsu,0.03973413
SRR5602185,,Young,Jiangsu,0.9602659
SRR5602223,,Senior,Jiangsu,0.35556108
SRR5602223,,Young,Jiangsu,0.644439
SRR5602245,,Senior,Jiangsu,0.036395457
SRR5602245,,Young,Jiangsu,0.9636045
SRR5602249,,Senior,Jiangsu,0.02862317
SRR5602249,,Young,Jiangsu,0.9713768
SRR5602250,,Senior,Jiangsu,0.41985008
SRR5602250,,Young,Jiangsu,0.5801499
SRR5602271,,Senior,Jiangsu,0.028623449
SRR5602271,,Young,Jiangsu,0.9713766
SRR5602289,,Senior,Jiangsu,0.05304704
SRR5602289,,Young,Jiangsu,0.94695294
SRR5602292,,Senior,Jiangsu,0.5167685
SRR5602292,,Young,Jiangsu,0.4832315
SRR5602299,,Senior,Jiangsu,0.40590483
SRR5602299,,Young,Jiangsu,0.5940952
SRR5602302,,Senior,Jiangsu,0.4420546
SRR5602302,,Young,Jiangsu,0.55794543
SRR5602314,,Senior,Jiangsu,0.05215711
SRR5602314,,Young,Jiangsu,0.94784296
SRR5602316,,Senior,Jiangsu,0.17382768
SRR5602316,,Young,Jiangsu,0.8261723
SRR5602321,,Senior,Jiangsu,0.24845967
SRR5602321,,Young,Jiangsu,0.75154036
SRR5602323,,Senior,Jiangsu,0.5418327
SRR5602323,,Young,Jiangsu,0.45816725
SRR5602328,,Senior,Jiangsu,0.28668523
SRR5602328,,Young,Jiangsu,0.7133148
SRR5602341,,Senior,Jiangsu,0.02862317
SRR5602341,,Young,Jiangsu,0.9713768
SRR5602347,,Senior,Jiangsu,0.52059704
SRR5602347,,Young,Jiangsu,0.47940296
SRR5609970,,Senior,Jiangsu,0.048891425
SRR5609970,,Young,Jiangsu,0.9511085
SRR5610010,,Senior,Jiangsu,0.49894118
SRR5610010,,Young,Jiangsu,0.5010589
K100,,Senior,Italy,0.34513706
K100,,Young,Italy,0.65486294
K106,,Senior,Italy,0.5788326
K106,,Young,Italy,0.42116737
K119,,Senior,Italy,0.21818247
K119,,Young,Italy,0.7818175
K125,,Senior,Italy,0.033364587
K125,,Young,Italy,0.9666354
K304,,Senior,Italy,0.120362036
K304,,Young,Italy,0.879638
SRR3679945,,Senior,Sichuan,0.088756055
SRR3679945,,Young,Sichuan,0.9112439
SRR3679967,,Senior,Sichuan,0.06863858
SRR3679967,,Young,Sichuan,0.9313614
SRR3679968,,Senior,Sichuan,0.5760435
SRR3679968,,Young,Sichuan,0.4239565
SRR3679979,,Senior,Sichuan,0.57528776
SRR3679979,,Young,Sichuan,0.42471224
SRR3679996,,Senior,Sichuan,0.5753616
SRR3679996,,Young,Sichuan,0.4246384
SRR3679998,,Senior,Sichuan,0.2533415
SRR3679998,,Young,Sichuan,0.7466585
SRR3680002,,Senior,Sichuan,0.2511024
SRR3680002,,Young,Sichuan,0.7488976
SRR3680017,,Senior,Sichuan,0.07241901
SRR3680017,,Young,Sichuan,0.92758095
SRR3680065,,Senior,Sichuan,0.08782982
SRR3680065,,Young,Sichuan,0.9121702
SRR3680068,,Senior,Sichuan,0.19826789
SRR3680068,,Young,Sichuan,0.8017321
SRR3680070,,Senior,Sichuan,0.151131
SRR3680070,,Young,Sichuan,0.84886897
SRR3680074,,Senior,Sichuan,0.07484812
SRR3680074,,Young,Sichuan,0.9251518
SRR3680079,,Senior,Sichuan,0.57449424
SRR3680079,,Young,Sichuan,0.42550576
SRR3680093,,Senior,Sichuan,0.17619856
SRR3680093,,Young,Sichuan,0.82380146
SRR5601927,,Senior,Jiangsu,0.07894204
SRR5601927,,Young,Jiangsu,0.92105794
SRR5601928,,Senior,Jiangsu,0.57864356
SRR5601928,,Young,Jiangsu,0.4213565
SRR5601934,,Senior,Jiangsu,0.5756225
SRR5601934,,Young,Jiangsu,0.42437753
SRR5601967,,Senior,Jiangsu,0.04479469
SRR5601967,,Young,Jiangsu,0.95520526
SRR5601992,,Senior,Jiangsu,0.0925943
SRR5601992,,Young,Jiangsu,0.9074057
SRR5601993,,Senior,Jiangsu,0.111827224
SRR5601993,,Young,Jiangsu,0.88817275
SRR5602018,,Senior,Jiangsu,0.06289196
SRR5602018,,Young,Jiangsu,0.93710804
SRR5602020,,Senior,Jiangsu,0.30358565
SRR5602020,,Young,Jiangsu,0.6964144
SRR5602038,,Senior,Jiangsu,0.53319544
SRR5602038,,Young,Jiangsu,0.46680453
SRR5602057,,Senior,Jiangsu,0.10827808
SRR5602057,,Young,Jiangsu,0.8917219
SRR5602062,,Senior,Jiangsu,0.5756225
SRR5602062,,Young,Jiangsu,0.42437753
SRR5602076,,Senior,Jiangsu,0.034333948
SRR5602076,,Young,Jiangsu,0.96566606
SRR5602097,,Senior,Jiangsu,0.044797763
SRR5602097,,Young,Jiangsu,0.9552022
SRR5602118,,Senior,Jiangsu,0.25090018
SRR5602118,,Young,Jiangsu,0.7490998
SRR5602135,,Senior,Jiangsu,0.24572623
SRR5602135,,Young,Jiangsu,0.7542738
SRR5602153,,Senior,Jiangsu,0.094877034
SRR5602153,,Young,Jiangsu,0.90512294
SRR5602154,,Senior,Jiangsu,0.5763475
SRR5602154,,Young,Jiangsu,0.42365256
SRR5602165,,Senior,Jiangsu,0.575259
SRR5602165,,Young,Jiangsu,0.42474106
SRR5602172,,Senior,Jiangsu,0.5763634
SRR5602172,,Young,Jiangsu,0.42363667
SRR5602176,,Senior,Jiangsu,0.5756081
