,SampleID,Env,Region,Contribution
SRR5602095,,Senior,Jiangsu,0.71265185
SRR5602095,,Young,Jiangsu,0.2873481
SRR5602101,,Senior,Jiangsu,0.75310165
SRR5602101,,Young,Jiangsu,0.24689837
SRR5602116,,Senior,Jiangsu,0.14511752
SRR5602116,,Young,Jiangsu,0.8548825
SRR5602118,,Senior,Jiangsu,0.7469262
SRR5602118,,Young,Jiangsu,0.25307375
SRR5602122,,Senior,Jiangsu,0.21142633
SRR5602122,,Young,Jiangsu,0.7885737
SRR5602132,,Senior,Jiangsu,0.3891891
SRR5602132,,Young,Jiangsu,0.6108109
SRR5602136,,Senior,Jiangsu,0.692225
SRR5602136,,Young,Jiangsu,0.307775
SRR5602143,,Senior,Jiangsu,0.183063
SRR5602143,,Young,Jiangsu,0.81693697
SRR5602148,,Senior,Jiangsu,0.740317
SRR5602148,,Young,Jiangsu,0.259683
SRR5602153,,Senior,Jiangsu,0.14488809
SRR5602153,,Young,Jiangsu,0.85511196
SRR5602154,,Senior,Jiangsu,0.75230885
SRR5602154,,Young,Jiangsu,0.24769112
SRR5602158,,Senior,Jiangsu,0.6681864
SRR5602158,,Young,Jiangsu,0.33181357
SRR5602172,,Senior,Jiangsu,0.74869543
SRR5602172,,Young,Jiangsu,0.25130463
SRR5602176,,Senior,Jiangsu,0.75308
SRR5602176,,Young,Jiangsu,0.24692
SRR5602184,,Senior,Jiangsu,0.5311
SRR5602184,,Young,Jiangsu,0.46890005
SRR5602214,,Senior,Jiangsu,0.7530871
SRR5602214,,Young,Jiangsu,0.24691288
SRR5602232,,Senior,Jiangsu,0.6480853
SRR5602232,,Young,Jiangsu,0.3519147
SRR5602253,,Senior,Jiangsu,0.2123143
SRR5602253,,Young,Jiangsu,0.78768563
SRR5602257,,Senior,Jiangsu,0.55314267
SRR5602257,,Young,Jiangsu,0.44685733
SRR5602273,,Senior,Jiangsu,0.14420117
SRR5602273,,Young,Jiangsu,0.8557988
SRR5602285,,Senior,Jiangsu,0.510149
SRR5602285,,Young,Jiangsu,0.48985094
SRR5602287,,Senior,Jiangsu,0.42243618
SRR5602287,,Young,Jiangsu,0.5775638
SRR5602312,,Senior,Jiangsu,0.7529267
SRR5602312,,Young,Jiangsu,0.24707328
SRR5602313,,Senior,Jiangsu,0.7531016
SRR5602313,,Young,Jiangsu,0.24689841
SRR5602321,,Senior,Jiangsu,0.7530971
SRR5602321,,Young,Jiangsu,0.24690288
SRR5602328,,Senior,Jiangsu,0.71140945
SRR5602328,,Young,Jiangsu,0.28859055
SRR5602330,,Senior,Jiangsu,0.7527513
SRR5602330,,Young,Jiangsu,0.24724872
SRR5602338,,Senior,Jiangsu,0.28536895
SRR5602338,,Young,Jiangsu,0.7146311
SRR5602342,,Senior,Jiangsu,0.74981153
SRR5602342,,Young,Jiangsu,0.2501885
SRR5602343,,Senior,Jiangsu,0.15585937
SRR5602343,,Young,Jiangsu,0.84414065
SRR5609969,,Senior,Jiangsu,0.74679387
SRR5609969,,Young,Jiangsu,0.2532061
C018,,Senior,Italy,0.75537914
C018,,Young,Italy,0.24462083
K106,,Senior,Italy,0.72528696
K106,,Young,Italy,0.27471304
K119,,Senior,Italy,0.21513726
K119,,Young,Italy,0.7848627
K316,,Senior,Italy,0.6630498
K316,,Young,Italy,0.3369502
SRR3679945,,Senior,Sichuan,0.7264184
SRR3679945,,Young,Sichuan,0.27358165
SRR3679968,,Senior,Sichuan,0.76631653
SRR3679968,,Young,Sichuan,0.23368344
SRR3679977,,Senior,Sichuan,0.7275862
SRR3679977,,Young,Sichuan,0.27241376
SRR3679989,,Senior,Sichuan,0.7528556
SRR3679989,,Young,Sichuan,0.24714431
SRR3679996,,Senior,Sichuan,0.76894164
SRR3679996,,Young,Sichuan,0.23105837
SRR3680034,,Senior,Sichuan,0.6125053
SRR3680034,,Young,Sichuan,0.38749468
SRR3680036,,Senior,Sichuan,0.69481206
SRR3680036,,Young,Sichuan,0.30518788
SRR3680043,,Senior,Sichuan,0.7377151
SRR3680043,,Young,Sichuan,0.26228487
SRR3680046,,Senior,Sichuan,0.7638046
SRR3680046,,Young,Sichuan,0.23619533
SRR3680049,,Senior,Sichuan,0.7638046
SRR3680049,,Young,Sichuan,0.23619533
SRR3680058,,Senior,Sichuan,0.7638046
SRR3680058,,Young,Sichuan,0.23619533
SRR3680067,,Senior,Sichuan,0.15284002
SRR3680067,,Young,Sichuan,0.84716
SRR3680080,,Senior,Sichuan,0.7653172
SRR3680080,,Young,Sichuan,0.23468277
SRR3680085,,Senior,Sichuan,0.76379114
SRR3680085,,Young,Sichuan,0.23620883
SRR5601924,,Senior,Jiangsu,0.25176683
SRR5601924,,Young,Jiangsu,0.74823314
SRR5601925,,Senior,Jiangsu,0.7560484
SRR5601925,,Young,Jiangsu,0.24395159
SRR5601927,,Senior,Jiangsu,0.7376261
SRR5601927,,Young,Jiangsu,0.26237398
SRR5601929,,Senior,Jiangsu,0.7103606
SRR5601929,,Young,Jiangsu,0.28963938
SRR5601965,,Senior,Jiangsu,0.5723355
SRR5601965,,Young,Jiangsu,0.42766452
SRR5601989,,Senior,Jiangsu,0.76710767
SRR5601989,,Young,Jiangsu,0.23289232
SRR5601990,,Senior,Jiangsu,0.74262744
SRR5601990,,Young,Jiangsu,0.25737253
SRR5601993,,Senior,Jiangsu,0.6924069
SRR5601993,,Young,Jiangsu,0.30759314
SRR5602015,,Senior,Jiangsu,0.76336366
SRR5602015,,Young,Jiangsu,0.23663628
SRR5602017,,Senior,Jiangsu,0.76416063
SRR5602017,,Young,Jiangsu,0.23583934
SRR5602027,,Senior,Jiangsu,0.6503785
SRR5602027,,Young,Jiangsu,0.34962153
SRR5602035,,Senior,Jiangsu,0.68446195
SRR5602035,,Young,Jiangsu,0.3155381
SRR5602036,,Senior,Jiangsu,0.75038433
SRR5602036,,Young,Jiangsu,0.24961562
SRR5602060,,Senior,Jiangsu,0.76369524
SRR5602060,,Young,Jiangsu,0.23630473
SRR5602097,,Senior,Jiangsu,0.1933517
SRR5602097,,Young,Jiangsu,0.80664825
SRR5602099,,Senior,Jiangsu,0.7624391
SRR5602099,,Young,Jiangsu,0.23756094
SRR5602123,,Senior,Jiangsu,0.7637991
SRR5602123,,Young,Jiangsu,0.23620099
SRR5602124,,Senior,Jiangsu,0.36026722
SRR5602124,,Young,Jiangsu,0.63973284
SRR5602143,,Senior,Jiangsu,0.76371723
SRR5602143,,Young,Jiangsu,0.23628277
SRR5602154,,Senior,Jiangsu,0.7580117
SRR5602154,,Young,Jiangsu,0.24198824
SRR5602175,,Senior,Jiangsu,0.7417195
SRR5602175,,Young,Jiangsu,0.25828052
SRR5602202,,Senior,Jiangsu,0.76236707
SRR5602202,,Young,Jiangsu,0.2376329
SRR5602203,,Senior,Jiangsu,0.7637613
SRR5602203,,Young,Jiangsu,0.2362387
SRR5602245,,Senior,Jiangsu,0.7261285
SRR5602245,,Young,Jiangsu,0.27387142
SRR5602258,,Senior,Jiangsu,0.14463155
SRR5602258,,Young,Jiangsu,0.8553685
SRR5602264,,Senior,Jiangsu,0.76673174
SRR5602264,,Young,Jiangsu,0.23326829
SRR5602270,,Senior,Jiangsu,0.22433165
SRR5602270,,Young,Jiangsu,0.7756683
SRR5602275,,Senior,Jiangsu,0.4634467
SRR5602275,,Young,Jiangsu,0.5365533
SRR5602289,,Senior,Jiangsu,0.7636405
SRR5602289,,Young,Jiangsu,0.23635948
SRR5602297,,Senior,Jiangsu,0.7638046
SRR5602297,,Young,Jiangsu,0.23619533
SRR5602313,,Senior,Jiangsu,0.76380163
SRR5602313,,Young,Jiangsu,0.23619835
SRR5602327,,Senior,Jiangsu,0.7591131
SRR5602327,,Young,Jiangsu,0.24088693
SRR5602332,,Senior,Jiangsu,0.7638046
SRR5602332,,Young,Jiangsu,0.23619533
SRR5602342,,Senior,Jiangsu,0.7595831
SRR5602342,,Young,Jiangsu,0.24041687
SRR5602343,,Senior,Jiangsu,0.16578557
SRR5602343,,Young,Jiangsu,0.8342144
SRR5610010,,Senior,Jiangsu,0.70646775
SRR5610010,,Young,Jiangsu,0.29353225
SRR5802183,,Senior,Jiangsu,0.6946729
SRR5802183,,Young,Jiangsu,0.3053271
C007,,Senior,Italy,0.1835761
C007,,Young,Italy,0.8164239
C054,,Senior,Italy,0.6777344
C054,,Young,Italy,0.32226557
K106,,Senior,Italy,0.6456698
K106,,Young,Italy,0.35433015
K124,,Senior,Italy,0.1229525
K124,,Young,Italy,0.8770474
K301,,Senior,Italy,0.26747492
K301,,Young,Italy,0.7325251
SRR3679931,,Senior,Sichuan,0.6737749
SRR3679931,,Young,Sichuan,0.32622507
SRR3679962,,Senior,Sichuan,0.6788309
SRR3679962,,Young,Sichuan,0.32116905
SRR3679968,,Senior,Sichuan,0.67642
SRR3679968,,Young,Sichuan,0.32358003
SRR3679988,,Senior,Sichuan,0.6686726
SRR3679988,,Young,Sichuan,0.33132735
SRR3679991,,Senior,Sichuan,0.6544043
SRR3679991,,Young,Sichuan,0.34559572
SRR3679994,,Senior,Sichuan,0.6685337
SRR3679994,,Young,Sichuan,0.33146638
SRR3679996,,Senior,Sichuan,0.6728446
SRR3679996,,Young,Sichuan,0.32715535
SRR3680011,,Senior,Sichuan,0.6778888
SRR3680011,,Young,Sichuan,0.3221112
SRR3680053,,Senior,Sichuan,0.6469488
SRR3680053,,Young,Sichuan,0.3530512
SRR3680059,,Senior,Sichuan,0.67177004
SRR3680059,,Young,Sichuan,0.32822996
SRR3680068,,Senior,Sichuan,0.65957034
SRR3680068,,Young,Sichuan,0.34042963
SRR3680093,,Senior,Sichuan,0.15105125
SRR3680093,,Young,Sichuan,0.8489488
SRR5601927,,Senior,Jiangsu,0.6713104
SRR5601927,,Young,Jiangsu,0.32868952
SRR5601932,,Senior,Jiangsu,0.6733006
SRR5601932,,Young,Jiangsu,0.32669935
SRR5601959,,Senior,Jiangsu,0.12302334
SRR5601959,,Young,Jiangsu,0.87697667
SRR5601984,,Senior,Jiangsu,0.6537046
SRR5601984,,Young,Jiangsu,0.34629536
SRR5601986,,Senior,Jiangsu,0.6788309
SRR5601986,,Young,Jiangsu,0.32116905
SRR5601988,,Senior,Jiangsu,0.6763699
SRR5601988,,Young,Jiangsu,0.3236301
SRR5602021,,Senior,Jiangsu,0.65151817
SRR5602021,,Young,Jiangsu,0.3484818
SRR5602029,,Senior,Jiangsu,0.31314847
SRR5602029,,Young,Jiangsu,0.6868515
SRR5602038,,Senior,Jiangsu,0.6781001
SRR5602038,,Young,Jiangsu,0.32189995
SRR5602054,,Senior,Jiangsu,0.6788079
SRR5602054,,Young,Jiangsu,0.3211921
SRR5602057,,Senior,Jiangsu,0.67725325
SRR5602057,,Young,Jiangsu,0.32274672
SRR5602058,,Senior,Jiangsu,0.64223593
SRR5602058,,Young,Jiangsu,0.3577641
SRR5602079,,Senior,Jiangsu,0.6768989
SRR5602079,,Young,Jiangsu,0.32310107
SRR5602118,,Senior,Jiangsu,0.5065778
SRR5602118,,Young,Jiangsu,0.49342224
SRR5602123,,Senior,Jiangsu,0.6788049
SRR5602123,,Young,Jiangsu,0.32119516
SRR5602135,,Senior,Jiangsu,0.20717105
SRR5602135,,Young,Jiangsu,0.792829
SRR5602139,,Senior,Jiangsu,0.67844665
SRR5602139,,Young,Jiangsu,0.32155338
SRR5602148,,Senior,Jiangsu,0.6792113
SRR5602148,,Young,Jiangsu,0.3207887
SRR5602154,,Senior,Jiangsu,0.6661341
SRR5602154,,Young,Jiangsu,0.3338659
SRR5602169,,Senior,Jiangsu,0.6788309
SRR5602169,,Young,Jiangsu,0.32116905
SRR5602171,,Senior,Jiangsu,0.6390752
SRR5602171,,Young,Jiangsu,0.36092478
SRR5602175,,Senior,Jiangsu,0.6569675
SRR5602175,,Young,Jiangsu,0.34303248
SRR5602215,,Senior,Jiangsu,0.12264862
SRR5602215,,Young,Jiangsu,0.87735134
SRR5602226,,Senior,Jiangsu,0.6774415
SRR5602226,,Young,Jiangsu,0.32255852
SRR5602231,,Senior,Jiangsu,0.6779058
SRR5602231,,Young,Jiangsu,0.3220942
SRR5602232,,Senior,Jiangsu,0.61669
SRR5602232,,Young,Jiangsu,0.38331002
SRR5602233,,Senior,Jiangsu,0.6702467
SRR5602233,,Young,Jiangsu,0.32975334
SRR5602247,,Senior,Jiangsu,0.31457266
SRR5602247,,Young,Jiangsu,0.68542737
SRR5602252,,Senior,Jiangsu,0.6782184
SRR5602252,,Young,Jiangsu,0.3217816
SRR5602264,,Senior,Jiangsu,0.67257077
SRR5602264,,Young,Jiangsu,0.32742926
SRR5602275,,Senior,Jiangsu,0.49268922
SRR5602275,,Young,Jiangsu,0.50731087
SRR5602287,,Senior,Jiangsu,0.54633653
SRR5602287,,Young,Jiangsu,0.4536635
SRR5602306,,Senior,Jiangsu,0.22274156
SRR5602306,,Young,Jiangsu,0.7772584
SRR5602316,,Senior,Jiangsu,0.54337436
SRR5602316,,Young,Jiangsu,0.4566256
SRR5602330,,Senior,Jiangsu,0.67617136
SRR5602330,,Young,Jiangsu,0.32382867
SRR5602343,,Senior,Jiangsu,0.13023445
SRR5602343,,Young,Jiangsu,0.8697656
SRR5602347,,Senior,Jiangsu,0.6776139
SRR5602347,,Young,Jiangsu,0.32238615
SRR5602353,,Senior,Jiangsu,0.67664367
SRR5602353,,Young,Jiangsu,0.32335636
C024,,Senior,Italy,0.7002377
C024,,Young,Italy,0.29976237
K105,,Senior,Italy,0.70023113
K105,,Young,Italy,0.2997688
K106,,Senior,Italy,0.7002376
K106,,Young,Italy,0.2997624
K108,,Senior,Italy,0.69910914
K108,,Young,Italy,0.30089086
K119,,Senior,Italy,0.5543948
K119,,Young,Italy,0.44560525
K316,,Senior,Italy,0.23042978
K316,,Young,Italy,0.76957023
SRR3679936,,Senior,Sichuan,0.13297954
SRR3679936,,Young,Sichuan,0.8670204
SRR3679940,,Senior,Sichuan,0.6244462
SRR3679940,,Young,Sichuan,0.37555385
SRR3679945,,Senior,Sichuan,0.67824733
SRR3679945,,Young,Sichuan,0.32175267
SRR3679969,,Senior,Sichuan,0.68641347
SRR3679969,,Young,Sichuan,0.31358653
SRR3679970,,Senior,Sichuan,0.6990177
SRR3679970,,Young,Sichuan,0.3009823
SRR3679977,,Senior,Sichuan,0.6813062
SRR3679977,,Young,Sichuan,0.31869382
SRR3680034,,Senior,Sichuan,0.36712775
SRR3680034,,Young,Sichuan,0.6328723
SRR3680035,,Senior,Sichuan,0.5762477
SRR3680035,,Young,Sichuan,0.42375228
SRR3680039,,Senior,Sichuan,0.14359418
SRR3680039,,Young,Sichuan,0.8564058
SRR3680045,,Senior,Sichuan,0.20922892
SRR3680045,,Young,Sichuan,0.79077107
SRR3680048,,Senior,Sichuan,0.54694426
SRR3680048,,Young,Sichuan,0.45305568
SRR3680058,,Senior,Sichuan,0.70023793
SRR3680058,,Young,Sichuan,0.29976207
SRR3680064,,Senior,Sichuan,0.6583937
SRR3680064,,Young,Sichuan,0.34160632
SRR3680065,,Senior,Sichuan,0.34538206
SRR3680065,,Young,Sichuan,0.6546179
SRR3680067,,Senior,Sichuan,0.12955552
SRR3680067,,Young,Sichuan,0.8704444
SRR3680093,,Senior,Sichuan,0.12839189
SRR3680093,,Young,Sichuan,0.8716081
SRR5601928,,Senior,Jiangsu,0.6959209
SRR5601928,,Young,Jiangsu,0.3040791
SRR5601941,,Senior,Jiangsu,0.14159708
SRR5601941,,Young,Jiangsu,0.85840297
SRR5601967,,Senior,Jiangsu,0.6790414
SRR5601967,,Young,Jiangsu,0.32095858
SRR5601981,,Senior,Jiangsu,0.3199679
SRR5601981,,Young,Jiangsu,0.6800321
SRR5601988,,Senior,Jiangsu,0.69958395
SRR5601988,,Young,Jiangsu,0.3004161
SRR5601994,,Senior,Jiangsu,0.59310627
SRR5601994,,Young,Jiangsu,0.40689376
SRR5601996,,Senior,Jiangsu,0.70023793
SRR5601996,,Young,Jiangsu,0.29976207
SRR5602018,,Senior,Jiangsu,0.12971422
SRR5602018,,Young,Jiangsu,0.87028575
SRR5602032,,Senior,Jiangsu,0.65401
SRR5602032,,Young,Jiangsu,0.34599006
SRR5602057,,Senior,Jiangsu,0.67355275
SRR5602057,,Young,Jiangsu,0.32644728
SRR5602095,,Senior,Jiangsu,0.70023793
SRR5602095,,Young,Jiangsu,0.29976207
SRR5602098,,Senior,Jiangsu,0.19285697
SRR5602098,,Young,Jiangsu,0.8071431
SRR5602099,,Senior,Jiangsu,0.69947946
SRR5602099,,Young,Jiangsu,0.30052057
SRR5602130,,Senior,Jiangsu,0.29958418
SRR5602130,,Young,Jiangsu,0.70041585
SRR5602151,,Senior,Jiangsu,0.6990935
SRR5602151,,Young,Jiangsu,0.3009064
SRR5602174,,Senior,Jiangsu,0.69817024
SRR5602174,,Young,Jiangsu,0.3018297
SRR5602176,,Senior,Jiangsu,0.7002355
SRR5602176,,Young,Jiangsu,0.29976457
SRR5602180,,Senior,Jiangsu,0.7002374
SRR5602180,,Young,Jiangsu,0.29976264
SRR5602184,,Senior,Jiangsu,0.69475013
SRR5602184,,Young,Jiangsu,0.3052499
SRR5602192,,Senior,Jiangsu,0.65156233
SRR5602192,,Young,Jiangsu,0.34843767
SRR5602207,,Senior,Jiangsu,0.6987317
SRR5602207,,Young,Jiangsu,0.3012683
SRR5602212,,Senior,Jiangsu,0.7002057
SRR5602212,,Young,Jiangsu,0.29979435
SRR5602224,,Senior,Jiangsu,0.60001606
SRR5602224,,Young,Jiangsu,0.39998394
SRR5602233,,Senior,Jiangsu,0.68138486
SRR5602233,,Young,Jiangsu,0.31861514
SRR5602250,,Senior,Jiangsu,0.70023626
SRR5602250,,Young,Jiangsu,0.29976374
SRR5602255,,Senior,Jiangsu,0.6659119
SRR5602255,,Young,Jiangsu,0.3340881
SRR5602261,,Senior,Jiangsu,0.4445308
SRR5602261,,Young,Jiangsu,0.5554691
SRR5602278,,Senior,Jiangsu,0.69486344
SRR5602278,,Young,Jiangsu,0.30513662
SRR5602289,,Senior,Jiangsu,0.7002314
SRR5602289,,Young,Jiangsu,0.29976866
SRR5602315,,Senior,Jiangsu,0.2179115
SRR5602315,,Young,Jiangsu,0.7820885
SRR5602317,,Senior,Jiangsu,0.6947974
SRR5602317,,Young,Jiangsu,0.3052026
SRR5602354,,Senior,Jiangsu,0.6991824
SRR5602354,,Young,Jiangsu,0.30081758
SRR5802183,,Senior,Jiangsu,0.13164693
SRR5802183,,Young,Jiangsu,0.868353
K106,,Senior,Italy,0.6265553
K106,,Young,Italy,0.37344474
K113,,Senior,Italy,0.15950033
K113,,Young,Italy,0.8404997
K125,,Senior,Italy,0.11454795
K125,,Young,Italy,0.88545203
K316,,Senior,Italy,0.19794494
K316,,Young,Italy,0.80205506
SRR3679930,,Senior,Sichuan,0.33860534
SRR3679930,,Young,Sichuan,0.6613947
SRR3679946,,Senior,Sichuan,0.17626281
SRR3679946,,Young,Sichuan,0.82373714
SRR3679989,,Senior,Sichuan,0.63559365
SRR3679989,,Young,Sichuan,0.3644063
SRR3680017,,Senior,Sichuan,0.61653286
SRR3680017,,Young,Sichuan,0.3834672
SRR3680036,,Senior,Sichuan,0.61264765
SRR3680036,,Young,Sichuan,0.38735232
SRR3680044,,Senior,Sichuan,0.6290749
SRR3680044,,Young,Sichuan,0.3709251
SRR3680048,,Senior,Sichuan,0.6126452
SRR3680048,,Young,Sichuan,0.3873548
SRR3680068,,Senior,Sichuan,0.5537567
SRR3680068,,Young,Sichuan,0.4462433
SRR3680080,,Senior,Sichuan,0.6450409
SRR3680080,,Young,Sichuan,0.35495904
SRR3680093,,Senior,Sichuan,0.5677931
SRR3680093,,Young,Sichuan,0.43220687
SRR5601967,,Senior,Jiangsu,0.2336895
SRR5601967,,Young,Jiangsu,0.7663105
SRR5601984,,Senior,Jiangsu,0.5877886
SRR5601984,,Young,Jiangsu,0.41221148
SRR5601985,,Senior,Jiangsu,0.60362846
SRR5601985,,Young,Jiangsu,0.39637148
SRR5601988,,Senior,Jiangsu,0.6448087
SRR5601988,,Young,Jiangsu,0.35519132
SRR5601990,,Senior,Jiangsu,0.6396983
SRR5601990,,Young,Jiangsu,0.36030167
SRR5602017,,Senior,Jiangsu,0.64648026
SRR5602017,,Young,Jiangsu,0.35351977
SRR5602018,,Senior,Jiangsu,0.1296127
SRR5602018,,Young,Jiangsu,0.87038726
SRR5602020,,Senior,Jiangsu,0.6468217
SRR5602020,,Young,Jiangsu,0.3531784
SRR5602022,,Senior,Jiangsu,0.5473559
SRR5602022,,Young,Jiangsu,0.4526441
SRR5602027,,Senior,Jiangsu,0.45453292
SRR5602027,,Young,Jiangsu,0.54546714
SRR5602030,,Senior,Jiangsu,0.64682215
SRR5602030,,Young,Jiangsu,0.35317782
SRR5602096,,Senior,Jiangsu,0.29261297
SRR5602096,,Young,Jiangsu,0.707387
SRR5602098,,Senior,Jiangsu,0.28782627
SRR5602098,,Young,Jiangsu,0.71217376
SRR5602100,,Senior,Jiangsu,0.64478505
SRR5602100,,Young,Jiangsu,0.35521498
SRR5602101,,Senior,Jiangsu,0.6468222
SRR5602101,,Young,Jiangsu,0.35317782
SRR5602136,,Senior,Jiangsu,0.64462566
SRR5602136,,Young,Jiangsu,0.35537428
SRR5602137,,Senior,Jiangsu,0.6468222
SRR5602137,,Young,Jiangsu,0.35317782
SRR5602153,,Senior,Jiangsu,0.27304327
SRR5602153,,Young,Jiangsu,0.7269567
SRR5602167,,Senior,Jiangsu,0.63979423
SRR5602167,,Young,Jiangsu,0.36020574
SRR5602171,,Senior,Jiangsu,0.64625907
SRR5602171,,Young,Jiangsu,0.3537409
SRR5602172,,Senior,Jiangsu,0.6509305
SRR5602172,,Young,Jiangsu,0.34906954
SRR5602174,,Senior,Jiangsu,0.61102843
SRR5602174,,Young,Jiangsu,0.3889716
SRR5602177,,Senior,Jiangsu,0.6468222
SRR5602177,,Young,Jiangsu,0.35317782
SRR5602189,,Senior,Jiangsu,0.17021315
SRR5602189,,Young,Jiangsu,0.82978684
SRR5602218,,Senior,Jiangsu,0.25284737
SRR5602218,,Young,Jiangsu,0.7471526
SRR5602231,,Senior,Jiangsu,0.64667666
SRR5602231,,Young,Jiangsu,0.3533234
SRR5602249,,Senior,Jiangsu,0.114766605
SRR5602249,,Young,Jiangsu,0.8852334
SRR5602257,,Senior,Jiangsu,0.38042405
SRR5602257,,Young,Jiangsu,0.619576
SRR5602261,,Senior,Jiangsu,0.18266022
SRR5602261,,Young,Jiangsu,0.8173398
SRR5602270,,Senior,Jiangsu,0.1217615
SRR5602270,,Young,Jiangsu,0.87823844
SRR5602271,,Senior,Jiangsu,0.41679877
SRR5602271,,Young,Jiangsu,0.58320117
SRR5602293,,Senior,Jiangsu,0.466157
SRR5602293,,Young,Jiangsu,0.53384304
SRR5602294,,Senior,Jiangsu,0.64256984
SRR5602294,,Young,Jiangsu,0.35743016
SRR5602296,,Senior,Jiangsu,0.33255377
SRR5602296,,Young,Jiangsu,0.66744626
SRR5602304,,Senior,Jiangsu,0.6468222
SRR5602304,,Young,Jiangsu,0.35317782
SRR5602306,,Senior,Jiangsu,0.13101989
SRR5602306,,Young,Jiangsu,0.8689801
SRR5602312,,Senior,Jiangsu,0.6422487
SRR5602312,,Young,Jiangsu,0.35775128
SRR5610008,,Senior,Jiangsu,0.64368457
SRR5610008,,Young,Jiangsu,0.35631543
SRR5610010,,Senior,Jiangsu,0.6248974
SRR5610010,,Young,Jiangsu,0.37510258
SRR5610012,,Senior,Jiangsu,0.6464843
SRR5610012,,Young,Jiangsu,0.35351565
SRR5802183,,Senior,Jiangsu,0.11797724
SRR5802183,,Young,Jiangsu,0.88202274
C003,,Senior,Italy,0.4647219
C003,,Young,Italy,0.53527814
K125,,Senior,Italy,0.12944335
K125,,Young,Italy,0.87055665
SRR3679936,,Senior,Sichuan,0.13230686
SRR3679936,,Young,Sichuan,0.8676931
SRR3679968,,Senior,Sichuan,0.70102894
SRR3679968,,Young,Sichuan,0.29897103
SRR3679977,,Senior,Sichuan,0.67733914
SRR3679977,,Young,Sichuan,0.32266092
SRR3679991,,Senior,Sichuan,0.6118492
SRR3679991,,Young,Sichuan,0.38815078
SRR3680016,,Senior,Sichuan,0.13015424
SRR3680016,,Young,Sichuan,0.86984575
SRR3680017,,Senior,Sichuan,0.53210944
SRR3680017,,Young,Sichuan,0.46789062
SRR3680034,,Senior,Sichuan,0.4391507
SRR3680034,,Young,Sichuan,0.56084937
SRR3680035,,Senior,Sichuan,0.19858699
SRR3680035,,Young,Sichuan,0.801413
SRR3680048,,Senior,Sichuan,0.64467126
SRR3680048,,Young,Sichuan,0.35532877
SRR3680053,,Senior,Sichuan,0.61010665
SRR3680053,,Young,Sichuan,0.38989326
SRR3680058,,Senior,Sichuan,0.6935419
SRR3680058,,Young,Sichuan,0.30645818
SRR3680063,,Senior,Sichuan,0.67779917
SRR3680063,,Young,Sichuan,0.32220078
SRR3680070,,Senior,Sichuan,0.66209996
SRR3680070,,Young,Sichuan,0.33789998
SRR3680084,,Senior,Sichuan,0.14327899
SRR3680084,,Young,Sichuan,0.85672104
SRR3680085,,Senior,Sichuan,0.7017954
SRR3680085,,Young,Sichuan,0.29820466
SRR3680093,,Senior,Sichuan,0.13715154
SRR3680093,,Young,Sichuan,0.8628484
SRR5601926,,Senior,Jiangsu,0.643072
SRR5601926,,Young,Jiangsu,0.35692805
SRR5601965,,Senior,Jiangsu,0.4491387
SRR5601965,,Young,Jiangsu,0.55086136
SRR5601967,,Senior,Jiangsu,0.1998326
SRR5601967,,Young,Jiangsu,0.8001673
SRR5601984,,Senior,Jiangsu,0.6644977
SRR5601984,,Young,Jiangsu,0.3355023
SRR5601994,,Senior,Jiangsu,0.5971299
SRR5601994,,Young,Jiangsu,0.4028702
SRR5601996,,Senior,Jiangsu,0.6935419
SRR5601996,,Young,Jiangsu,0.30645818
SRR5602018,,Senior,Jiangsu,0.13077085
SRR5602018,,Young,Jiangsu,0.86922914
SRR5602023,,Senior,Jiangsu,0.68324
SRR5602023,,Young,Jiangsu,0.31676
SRR5602025,,Senior,Jiangsu,0.6734603
SRR5602025,,Young,Jiangsu,0.3265397
SRR5602035,,Senior,Jiangsu,0.6441124
SRR5602035,,Young,Jiangsu,0.35588762
SRR5602057,,Senior,Jiangsu,0.6863725
SRR5602057,,Young,Jiangsu,0.31362748
SRR5602058,,Senior,Jiangsu,0.20373154
SRR5602058,,Young,Jiangsu,0.79626846
SRR5602080,,Senior,Jiangsu,0.70104265
SRR5602080,,Young,Jiangsu,0.29895732
SRR5602098,,Senior,Jiangsu,0.25164342
SRR5602098,,Young,Jiangsu,0.7483566
SRR5602116,,Senior,Jiangsu,0.12908798
SRR5602116,,Young,Jiangsu,0.870912
SRR5602130,,Senior,Jiangsu,0.27834284
SRR5602130,,Young,Jiangsu,0.7216571
SRR5602133,,Senior,Jiangsu,0.7030621
SRR5602133,,Young,Jiangsu,0.29693794
SRR5602141,,Senior,Jiangsu,0.69002336
SRR5602141,,Young,Jiangsu,0.3099766
SRR5602142,,Senior,Jiangsu,0.7031268
SRR5602142,,Young,Jiangsu,0.29687318
SRR5602166,,Senior,Jiangsu,0.64781994
SRR5602166,,Young,Jiangsu,0.35218006
SRR5602174,,Senior,Jiangsu,0.5931948
SRR5602174,,Young,Jiangsu,0.4068052
SRR5602184,,Senior,Jiangsu,0.6819983
SRR5602184,,Young,Jiangsu,0.3180017
SRR5602185,,Senior,Jiangsu,0.6937658
SRR5602185,,Young,Jiangsu,0.30623418
SRR5602226,,Senior,Jiangsu,0.7024842
SRR5602226,,Young,Jiangsu,0.29751587
SRR5602230,,Senior,Jiangsu,0.6910596
SRR5602230,,Young,Jiangsu,0.30894044
SRR5602266,,Senior,Jiangsu,0.44328126
