SampleID,Env,Contribution
TZX41,Middle age,0.19811696
TZX42,Middle age,0.16376619
TZX43,Middle age,0.16284283
TZX44,Middle age,0.14267935
TZX45,Middle age,0.12875491
TZX46,Middle age,0.16592647
TZX47,Middle age,0.11654775
TZX48,Middle age,0.11576378
TZX49,Middle age,0.41757885
TZX5,Middle age,0.18847062
TZX50,Middle age,0.3960386
TZX51,Middle age,0.15805668
TZX52,Middle age,0.142539
TZX53,Middle age,0.19815323
TZX54,Middle age,0.17448513
TZX55,Middle age,0.3626195
TZX56,Middle age,0.15330744
TZX57,Middle age,0.4070568
TZX58,Middle age,0.34561294
TZX59,Middle age,0.29946226
TZX6,Middle age,0.15144205
TZX60,Middle age,0.31876844
TZX61,Middle age,0.19756098
TZX62,Middle age,0.16384754
TZX63,Middle age,0.39460656
TZX64,Middle age,0.3932679
TZX65,Middle age,0.25627396
TZX66,Middle age,0.21409783
TZX67,Middle age,0.18694751
TZX68,Middle age,0.1961845
TZX69,Middle age,0.41872925
TZX7,Middle age,0.410136
TZX70,Middle age,0.36807746
TZX71,Middle age,0.18710394
TZX72,Middle age,0.179843
TZX73,Middle age,0.16133606
TZX74,Middle age,0.19048181
TZX75,Middle age,0.38267213
TZX76,Middle age,0.39263502
TZX77,Middle age,0.20440595
TZX78,Middle age,0.1989378
TZX79,Middle age,0.42992213
TZX8,Middle age,0.19744952
TZX80,Middle age,0.32927173
TZX81,Middle age,0.323193
TZX82,Middle age,0.36696932
TZX83,Middle age,0.24775682
TZX84,Middle age,0.14861915
TZX85,Middle age,0.3996696
TZX86,Middle age,0.420353
TZX87,Middle age,0.42294872
TZX88,Middle age,0.16402705
TZX9,Middle age,0.17376119
TZX90,Middle age,0.23794632
TZX92,Middle age,0.17580272
TZX94,Middle age,0.13046604
TZX95,Middle age,0.13367186
TZX96,Middle age,0.2797459
TZX97,Middle age,0.31915435
TZX98,Middle age,0.20040447
TZX99,Middle age,0.19048934
Q108,Middle age,0.4346526
Q120,Middle age,0.42574817
Q123,Middle age,0.4113927
Q126,Middle age,0.3482965
Q32,Middle age,0.35156894
Q41,Middle age,0.27521586
Q47,Middle age,0.46008542
TQ034,Middle age,0.4131295
TQ052,Middle age,0.37729958
TQ060,Middle age,0.3349108
TQ062,Middle age,0.455649
TQ064,Middle age,0.45776567
TQ083,Middle age,0.38766235
TQ084,Middle age,0.31918585
TQ090,Middle age,0.31984246
TQ1,Middle age,0.37250677
TQ10,Middle age,0.3078271
TQ100,Middle age,0.43026388
TQ101,Middle age,0.45736408
TQ102,Middle age,0.33578312
TQ103,Middle age,0.25097883
TQ104,Middle age,0.4608985
TQ105,Middle age,0.439282
TQ106,Middle age,0.289613
TQ107,Middle age,0.4324267
TQ108,Middle age,0.42715663
TQ109,Middle age,0.4176566
TQ11,Middle age,0.33631408
TQ110,Middle age,0.4597693
TQ111,Middle age,0.43740103
TQ112,Middle age,0.44143146
TQ113,Middle age,0.1918716
TQ114,Middle age,0.44690487
TQ115,Middle age,0.35288134
TQ116,Middle age,0.45416042
TQ117,Middle age,0.392256
TQ118,Middle age,0.34068188
TQ119,Middle age,0.20427088
TQ12,Middle age,0.21608864
TQ121,Middle age,0.45278668
TQ122,Middle age,0.38568932
TQ124,Middle age,0.4231316
TQ125,Middle age,0.4616662
TQ127,Middle age,0.41363248
TQ128,Middle age,0.39171395
TQ129,Middle age,0.45502016
TQ13,Middle age,0.1629803
TQ130,Middle age,0.3202421
TQ131,Middle age,0.2540885
TQ132,Middle age,0.4492707
TQ133,Middle age,0.4233975
TQ135,Middle age,0.2052989
TQ136,Middle age,0.4113963
TQ137,Middle age,0.32592595
TQ139,Middle age,0.17334361
TQ14,Middle age,0.37912118
TQ140,Middle age,0.39581433
TQ141,Middle age,0.15117659
TQ15,Middle age,0.4623899
TQ16,Middle age,0.20590104
TQ19,Middle age,0.44949442
TQ2,Middle age,0.37299323
TQ20,Middle age,0.41263768
TQ21,Middle age,0.35722885
TQ22,Middle age,0.33541703
TQ23,Middle age,0.4198186
TQ24,Middle age,0.45158795
TQ25,Middle age,0.35469964
TQ26,Middle age,0.4530068
TQ27,Middle age,0.40646452
TQ28,Middle age,0.41129974
TQ29,Middle age,0.3641022
TQ3,Middle age,0.37278196
TQ30,Middle age,0.42588168
TQ31,Middle age,0.44040468
TQ33,Middle age,0.45436916
TQ35,Middle age,0.42383823
TQ36,Middle age,0.4479342
TQ38,Middle age,0.08570237
TQ39,Middle age,0.4570985
TQ4,Middle age,0.38719022
TQ42,Middle age,0.393536
TQ43,Middle age,0.44938362
TQ44,Middle age,0.31167305
TQ45,Middle age,0.36136577
TQ46,Middle age,0.45136327
TQ48,Middle age,0.36450326
TQ49,Middle age,0.42240703
TQ5,Middle age,0.19394323
TQ50,Middle age,0.305812
TQ51,Middle age,0.38725248
TQ53,Middle age,0.45224926
TQ54,Middle age,0.44327167
TQ55,Middle age,0.4530686
TQ56,Middle age,0.30758125
TQ57,Middle age,0.4465738
TQ58,Middle age,0.4454104
TQ59,Middle age,0.2755751
TQ6,Middle age,0.3652019
TQ61,Middle age,0.4485916
TQ63,Middle age,0.3942017
TQ65,Middle age,0.40784535
TQ66,Middle age,0.41578642
TQ67,Middle age,0.40746838
TQ68,Middle age,0.30994943
TQ69,Middle age,0.32020316
TQ7,Middle age,0.23699485
TQ70,Middle age,0.33579594
TQ71,Middle age,0.41181675
TQ72,Middle age,0.38035253
TQ73,Middle age,0.4141239
TQ74,Middle age,0.45725444
TQ75,Middle age,0.42609474
TQ76,Middle age,0.44689995
TQ77,Middle age,0.40652364
TQ78,Middle age,0.4027167
TQ79,Middle age,0.4315806
TQ8,Middle age,0.21503094
TQ80,Middle age,0.42241997
TQ81,Middle age,0.39911348
TQ82,Middle age,0.43185207
TQ85,Middle age,0.414198
TQ86,Middle age,0.24678916
TQ87,Middle age,0.39747366
TQ89,Middle age,0.45444277
TQ9,Middle age,0.39207977
TQ90,Middle age,0.34884563
TQ92,Middle age,0.320195
TQ93,Middle age,0.36943564
TQ94,Middle age,0.4262609
TQ95,Middle age,0.42298874
TQ96,Middle age,0.4617375
TQ97,Middle age,0.42167112
TQ98,Middle age,0.43271354
TQ99,Middle age,0.41243634
TZ20,Middle age,0.46238902
TZ7,Middle age,0.2537975
TZ95,Middle age,0.4585595
TZ55,Middle age,0.46219847
TZ86,Middle age,0.4623899
TZ114,Middle age,0.16352294
TZ66,Middle age,0.4623352
TZ15,Middle age,0.19087581
TZ109,Middle age,0.15396108
TZ85,Middle age,0.45724586
TZ115,Middle age,0.462387
TZ71,Middle age,0.26442876
TZ62,Middle age,0.39526993
TZ64,Middle age,0.3111928
TZ112,Middle age,0.4623899
TZ63,Middle age,0.18197446
TZ93,Middle age,0.32913992
TZ74,Middle age,0.3925913
TZ65,Middle age,0.4620644
TZ45,Middle age,0.373352
TZ11,Middle age,0.4568963
TZ53,Middle age,0.19821325
TZ44,Middle age,0.3110081
TZ34,Middle age,0.45571116
TZ59,Middle age,0.46201843
TZ73,Middle age,0.45973226
TZ94,Middle age,0.2726778
TZ16,Middle age,0.42276227
TZ102,Middle age,0.45117533
TZ38,Middle age,0.45869872
TZ24,Middle age,0.43680006
TZ58,Middle age,0.3609236
TZ28,Middle age,0.15208559
TZ83,Middle age,0.42804384
TZ33,Middle age,0.45846358
TZ29,Middle age,0.103510335
TZ22,Middle age,0.45793474
TZ107,Middle age,0.45809194
TZ12,Middle age,0.41935113
TZ32,Middle age,0.44578233
TZ78,Middle age,0.46238983
TZ6,Middle age,0.15825322
TZ111,Middle age,0.4323769
TZ47,Middle age,0.31486467
TZ88,Middle age,0.429212
TZ30.1,Middle age,0.4615362
TZ108,Middle age,0.461888
TZ19,Middle age,0.456684
TZ40,Middle age,0.42705604
TZ91,Middle age,0.44491354
TZ52,Middle age,0.3757224
TZ37,Middle age,0.18930922
TZ101,Middle age,0.4422141
TZ57,Middle age,0.40926898
TZ81,Middle age,0.1663837
TZ13,Middle age,0.41372308
TZ89,Middle age,0.44355008
TZ4,Middle age,0.44960317
TZ87,Middle age,0.449103
TZ3,Middle age,0.38032243
TZ5,Middle age,0.45493636
TZ8,Middle age,0.44752762
TZ26,Middle age,0.45921886
TZ75,Middle age,0.16296461
TZ80,Middle age,0.26813623
TZ60,Middle age,0.37250692
TZ30,Middle age,0.38020977
TZ56,Middle age,0.40634227
TZ41,Middle age,0.17988133
TZ76,Middle age,0.1947063
TZ9,Middle age,0.43531662
TZ50,Middle age,0.3803784
TZ77,Middle age,0.16302048
TZ68,Middle age,0.117677785
TZ82,Middle age,0.21884683
TZ104,Middle age,0.4623899
TZ110,Middle age,0.41616434
TZ96,Middle age,0.40382904
TZ67,Middle age,0.45706466
TZ92,Middle age,0.4623898
TZ113,Middle age,0.4570864
TZ105,Middle age,0.45188186
TZ69,Middle age,0.3310368
TZ48,Middle age,0.45916086
TZ103,Middle age,0.39955768
TZ61,Middle age,0.30193084
TL100,Middle age,0.4267478
TL30,Middle age,0.27216622
TL107,Middle age,0.38267285
TL106,Middle age,0.4596257
TL80,Middle age,0.46238995
TL76,Middle age,0.4458119
TL65,Middle age,0.37461844
TL7,Middle age,0.21831743
TL96,Middle age,0.4623899
TL86,Middle age,0.37590355
TL103,Middle age,0.43924055
TL95,Middle age,0.376979
TL111,Middle age,0.4034493
TL61,Middle age,0.41322678
TL94,Middle age,0.35959765
TL62,Middle age,0.41331792
TL63,Middle age,0.23526886
TL37,Middle age,0.4615059
TL116,Middle age,0.40663895
TL31,Middle age,0.39125824
TL118,Middle age,0.39498398
TL13,Middle age,0.40713826
TL121,Middle age,0.4446622
TL57,Middle age,0.42594886
TL87,Middle age,0.3571637
TL64,Middle age,0.4132408
TL2,Middle age,0.4110618
TL108,Middle age,0.436372
TL73,Middle age,0.4623899
TL55,Middle age,0.20576037
TL109,Middle age,0.45497894
TL77,Middle age,0.21104012
TL38,Middle age,0.40578538
TL12,Middle age,0.4379531
TL67,Middle age,0.44058102
TL10,Middle age,0.4623899
TL3,Middle age,0.4623899
TL14,Middle age,0.36692223
TL97,Middle age,0.3798574
TL123,Middle age,0.27754575
TL6,Middle age,0.22586136
100a,Middle age,0.24506907
TL120,Middle age,0.46134275
TL54,Middle age,0.28774542
TL117,Middle age,0.44927844
TL44,Middle age,0.4121294
TL71,Middle age,0.4616209
TL20,Middle age,0.44732487
TL1,Middle age,0.29901335
TL124,Middle age,0.101261854
TL78,Middle age,0.43111527
TL105,Middle age,0.35597107
TL81,Middle age,0.11836506
TL91,Middle age,0.4394399
TL66,Middle age,0.22126323
TL92,Middle age,0.35859695
TL88,Middle age,0.35489967
TL60,Middle age,0.21561396
TL69,Middle age,0.4623899
TL93,Middle age,0.44839138
TL113,Middle age,0.32943428
TL59,Middle age,0.4070034
TL115,Middle age,0.19457279
TL85,Middle age,0.28727892
TL4,Middle age,0.4495763
TL39,Middle age,0.37742227
TL16,Middle age,0.37359646
TL114,Middle age,0.4335815
TL129,Middle age,0.30368793
TL102,Middle age,0.42216545
TL110,Middle age,0.24738754
TL84,Middle age,0.4623898
TL112,Middle age,0.44890717
TL74,Middle age,0.338231
TL70,Middle age,0.2839379
TL99,Middle age,0.26428366
TL82,Middle age,0.4056341
TL18,Middle age,0.4472989
TL23,Middle age,0.3425187
TL83,Middle age,0.37794408
100b,Middle age,0.24363758
TL90,Middle age,0.26627386
TL27,Middle age,0.44568062
TL5,Middle age,0.45917565
TL58,Middle age,0.44676358
TL119,Middle age,0.37187937
DYEY1,Middle school,0.15076266
DYEY10,Middle school,0.18328749
DYEY2,Middle school,0.14525014
DYEY3,Middle school,0.14697255
DYEY4,Middle school,0.05916081
DYEY5,Middle school,0.112422146
DYEY6,Middle school,0.05637198
DYEY7,Middle school,0.19209582
DYEY8,Middle school,0.05774635
DYEY9,Middle school,0.1133214
TET1,Middle school,0.06139921
TET10,Middle school,0.16664843
TET100,Middle school,0.061426383
TET103,Middle school,0.1999131
TET104,Middle school,0.18774818
TET105,Middle school,0.051023018
TET106,Middle school,0.07232041
TET107,Middle school,0.08716209
TET108,Middle school,0.04363743
TET109,Middle school,0.056243546
TET110,Middle school,0.10246012
TET112,Middle school,0.07066872
TET113,Middle school,0.17242397
TET114,Middle school,0.16177003
TET115,Middle school,0.1943705
TET117,Middle school,0.18564582
TET118,Middle school,0.1914605
TET119,Middle school,0.057440665
TET120,Middle school,0.20636605
TET121,Middle school,0.060415428
TET14,Middle school,0.052803874
TET15,Middle school,0.06133325
TET16,Middle school,0.17920521
TET18,Middle school,0.17637824
TET19,Middle school,0.057728745
TET2,Middle school,0.06169081
TET20,Middle school,0.097376645
TET24,Middle school,0.16843873
TET26,Middle school,0.18279706
TET28,Middle school,0.15877394
TET29,Middle school,0.16465488
TET31,Middle school,0.20069511
TET33,Middle school,0.17653285
TET34,Middle school,0.14372377
TET35,Middle school,0.20067629
TET36,Middle school,0.1806275
TET37,Middle school,0.14515993
TET38,Middle school,0.17707835
TET39,Middle school,0.061362557
TET4,Middle school,0.17312087
TET40,Middle school,0.17466313
TET41,Middle school,0.19858877
TET42,Middle school,0.119164705
TET43,Middle school,0.1884425
TET44,Middle school,0.04925713
TET45,Middle school,0.20245105
TET46,Middle school,0.15869464
TET47,Middle school,0.14264461
TET48,Middle school,0.19565696
TET5,Middle school,0.06451144
TET51,Middle school,0.05713982
TET52,Middle school,0.057440672
TET53,Middle school,0.049329102
TET54,Middle school,0.060919296
TET56,Middle school,0.058681037
TET57,Middle school,0.14927378
TET58,Middle school,0.09738847
TET6,Middle school,0.05691554
TET60,Middle school,0.1896249
TET61,Middle school,0.18015075
TET62,Middle school,0.1041562
TET63,Middle school,0.08716274
TET65,Middle school,0.20447443
TET67,Middle school,0.148784
TET68,Middle school,0.06180174
TET7,Middle school,0.15307365
TET70,Middle school,0.0953441
TET71,Middle school,0.16698521
TET72,Middle school,0.12699874
TET75,Middle school,0.10924794
TET76,Middle school,0.10557641
TET77,Middle school,0.14696883
TET78,Middle school,0.16241059
TET79,Middle school,0.19570048
TET8,Middle school,0.18288626
TET80,Middle school,0.09558949
TET81,Middle school,0.05270463
TET82,Middle school,0.14534435
TET84,Middle school,0.10543524
TET85,Middle school,0.1783248
TET86,Middle school,0.18149528
TET87,Middle school,0.09593555
TET88,Middle school,0.14541812
TET89,Middle school,0.14766386
TET9,Middle school,0.1001776
TET90,Middle school,0.14750575
TET92,Middle school,0.14578626
TET93,Middle school,0.08716209
TET94,Middle school,0.16214351
TET95,Middle school,0.14514716
TET96,Middle school,0.15271631
TET97,Middle school,0.059195336
TET98,Middle school,0.19652158
DXX1,Middle school,0.14507113
DXX10,Middle school,0.14311619
DXX11,Middle school,0.095065914
DXX116,Middle school,0.04813398
DXX12,Middle school,0.106994845
DXX13,Middle school,0.14510961
DXX136,Middle school,0.14914563
DXX15,Middle school,0.1439456
DXX16,Middle school,0.19531563
DXX17,Middle school,0.043311093
DXX18,Middle school,0.057047892
DXX19,Middle school,0.046639185
DXX2,Middle school,0.14682332
DXX20,Middle school,0.10913622
DXX21,Middle school,0.14880137
DXX22,Middle school,0.11539838
DXX23,Middle school,0.048523244
DXX24,Middle school,0.14507355
DXX25,Middle school,0.03389925
DXX26,Middle school,0.17550886
DXX5,Middle school,0.10010882
DXX6,Middle school,0.157793
DXX7,Middle school,0.14628582
DXX8,Middle school,0.06345948
DXX9,Middle school,0.14846131
TXX1,Middle school,0.13938631
TXX10,Middle school,0.061468933
TXX101,Middle school,0.10668133
TXX102,Middle school,0.0866494
TXX103,Middle school,0.10579908
TXX104,Middle school,0.1451578
TXX105,Middle school,0.07877923
TXX106,Middle school,0.10034684
TXX107,Middle school,0.046409547
TXX108,Middle school,0.1938769
TXX109,Middle school,0.06664594
TXX11,Middle school,0.13392311
TXX111,Middle school,0.087207265
TXX112,Middle school,0.14865826
TXX113,Middle school,0.061259527
TXX114,Middle school,0.14587565
TXX115,Middle school,0.12993534
TXX118,Middle school,0.1061362
TXX119,Middle school,0.050933946
TXX12,Middle school,0.14690141
TXX120,Middle school,0.07831481
TXX121,Middle school,0.061490584
TXX122,Middle school,0.18484962
TXX123,Middle school,0.093147084
TXX124,Middle school,0.061519634
TXX125,Middle school,0.058844887
TXX126,Middle school,0.062122785
TXX127,Middle school,0.04700135
TXX128,Middle school,0.15526387
TXX129,Middle school,0.087965526
TXX13,Middle school,0.08767249
TXX130,Middle school,0.06950911
TXX131,Middle school,0.112046495
TXX132,Middle school,0.06342064
TXX133,Middle school,0.20034401
TXX134,Middle school,0.1450768
TXX135,Middle school,0.12222412
TXX137,Middle school,0.09060514
TXX138,Middle school,0.04797621
TXX139,Middle school,0.11852614
TXX14,Middle school,0.19122317
TXX140,Middle school,0.14577276
TXX141,Middle school,0.046836782
TXX142,Middle school,0.06528232
TXX143,Middle school,0.059398428
TXX144,Middle school,0.19918083
TXX145,Middle school,0.06963601
TXX146,Middle school,0.06382542
TXX147,Middle school,0.046698935
TXX148,Middle school,0.012822044
TXX149,Middle school,0.14186415
TXX15,Middle school,0.064931504
TXX151,Middle school,0.089795955
TXX152,Middle school,0.0751949
TXX16,Middle school,0.08350727
TXX17,Middle school,0.16533463
TXX18,Middle school,0.058034837
TXX19,Middle school,0.14510876
TXX2,Middle school,0.068683244
TXX20,Middle school,0.11761221
TXX21,Middle school,0.10663411
TXX22,Middle school,0.16366832
TXX23,Middle school,0.06157945
TXX24,Middle school,0.046546884
TXX25,Middle school,0.11581492
TXX26,Middle school,0.09235453
TXX28,Middle school,0.10038691
TXX29,Middle school,0.14527555
TXX30,Middle school,0.18709438
TXX32,Middle school,0.06160985
TXX33,Middle school,0.06455173
TXX34,Middle school,0.041058198
TXX35,Middle school,0.047665294
TXX36,Middle school,0.10699493
TXX37,Middle school,0.19350788
TXX38,Middle school,0.15774372
TXX40,Middle school,0.17570311
TXX42,Middle school,0.06962198
TXX43,Middle school,0.04664358
TXX44,Middle school,0.08716209
TXX45,Middle school,0.09927971
TXX46,Middle school,0.03575273
TXX47,Middle school,0.08716209
TXX48,Middle school,0.087224685
TXX49,Middle school,0.18922389
TXX5,Middle school,0.092337005
TXX50,Middle school,0.124749735
TXX51,Middle school,0.09098413
TXX52,Middle school,0.09441016
TXX53,Middle school,0.12699758
TXX54,Middle school,0.029406255
TXX55,Middle school,0.062657006
TXX56,Middle school,0.11100263
TXX57,Middle school,0.09547005
TXX58,Middle school,0.12454446
TXX59,Middle school,0.05912645
TXX60,Middle school,0.037919234
TXX61,Middle school,0.12799494
TXX62,Middle school,0.10644921
TXX63,Middle school,0.046786305
TXX64,Middle school,0.17011483
TXX65,Middle school,0.14564116
TXX66,Middle school,0.14715101
TXX67,Middle school,0.045112863
TXX68,Middle school,0.036280572
TXX69,Middle school,0.08719267
TXX70,Middle school,0.07522496
TXX72,Middle school,0.04908328
TXX73,Middle school,0.10669499
TXX74,Middle school,0.0730533
TXX75,Middle school,0.11233363
TXX76,Middle school,0.12807848
TXX77,Middle school,0.14523615
TXX78,Middle school,0.062289838
TXX79,Middle school,0.049793813
TXX8,Middle school,0.06960379
TXX80,Middle school,0.047194377
TXX81,Middle school,0.14509532
TXX82,Middle school,0.061422486
TXX83,Middle school,0.04544121
TXX84,Middle school,0.18424658
TXX85,Middle school,0.14530496
TXX86,Middle school,0.053027995
TXX87,Middle school,0.13579498
TXX88,Middle school,0.17885694
TXX89,Middle school,0.011514849
TXX9,Middle school,0.18774359
TXX90,Middle school,0.101893514
TXX91,Middle school,0.04680536
TXX93,Middle school,0.12674174
TXX94,Middle school,0.1458348
TXX95,Middle school,0.047031943
TXX96,Middle school,0.087162495
TXX97,Middle school,0.14920156
TXX98,Middle school,0.045258347
TXX99,Middle school,0.06162057
TZX1,Middle school,0.19676307
TZX10,Middle school,0.14538063
TZX100,Middle school,0.1920569
TZX101,Middle school,0.061246347
TZX102,Middle school,0.13974993
TZX103,Middle school,0.196438
TZX104,Middle school,0.14507535
TZX106,Middle school,0.21012229
TZX107,Middle school,0.09729006
TZX108,Middle school,0.14603381
TZX109,Middle school,0.14529027
TZX11,Middle school,0.16548409
TZX111,Middle school,0.15022244
TZX112,Middle school,0.12114884
TZX114,Middle school,0.1589051
TZX115,Middle school,0.19016242
TZX116,Middle school,0.08716209
TZX117,Middle school,0.14742033
TZX118,Middle school,0.145376
TZX12,Middle school,0.19106323
TZX120,Middle school,0.15138961
TZX121,Middle school,0.14419012
TZX13,Middle school,0.1542189
TZX14,Middle school,0.08941168
TZX15,Middle school,0.12181298
TZX16,Middle school,0.19765417
TZX17,Middle school,0.146288
TZX18,Middle school,0.10094814
TZX19,Middle school,0.1155003
TZX2,Middle school,0.097759746
TZX20,Middle school,0.15961583
TZX21,Middle school,0.19704379
TZX23,Middle school,0.14637248
TZX23.2,Middle school,0.11574928
TZX24,Middle school,0.12322736
TZX25,Middle school,0.16230312
TZX26,Middle school,0.14985113
TZX27,Middle school,0.14935546
TZX28,Middle school,0.098321445
TZX29,Middle school,0.14710364
TZX3,Middle school,0.15076773
TZX30,Middle school,0.17187299
TZX31,Middle school,0.16014524
TZX32,Middle school,0.15969919
TZX33,Middle school,0.15386052
TZX34,Middle school,0.11864969
TZX35,Middle school,0.13917546
TZX36,Middle school,0.18061061
TZX37,Middle school,0.14329153
TZX38,Middle school,0.11187068
TZX39,Middle school,0.050523072
TZX4,Middle school,0.17736194
TZX40,Middle school,0.17322785
TZX41,Middle school,0.14511725
TZX42,Middle school,0.062090818
TZX43,Middle school,0.06159765
TZX44,Middle school,0.0466972
TZX45,Middle school,0.18555589
TZX46,Middle school,0.04290249
TZX47,Middle school,0.18965374
TZX48,Middle school,0.19688852
TZX49,Middle school,0.10443934
TZX5,Middle school,0.17918333
TZX50,Middle school,0.112324096
TZX51,Middle school,0.1867311
TZX52,Middle school,0.19065739
TZX53,Middle school,0.14509511
TZX54,Middle school,0.15751861
TZX55,Middle school,0.12408745
TZX56,Middle school,0.18757436
TZX57,Middle school,0.10836943
TZX58,Middle school,0.13009675
TZX59,Middle school,0.13904925
TZX6,Middle school,0.17063941
TZX60,Middle school,0.1388547
TZX61,Middle school,0.14553347
TZX62,Middle school,0.062159277
TZX63,Middle school,0.11281185
TZX64,Middle school,0.11555335
TZX65,Middle school,0.14693844
TZX66,Middle school,0.16225508
TZX67,Middle school,0.15284607
TZX68,Middle school,0.14616658
TZX69,Middle school,0.10404683
TZX7,Middle school,0.107231595
TZX70,Middle school,0.122172676
TZX71,Middle school,0.17954236
TZX72,Middle school,0.15677226
TZX73,Middle school,0.18558672
TZX74,Middle school,0.15038912
TZX75,Middle school,0.12227926
TZX76,Middle school,0.11362624
TZX77,Middle school,0.15451057
TZX78,Middle school,0.17572635
TZX79,Middle school,0.09976389
TZX8,Middle school,0.1454651
TZX80,Middle school,0.13566594
TZX81,Middle school,0.13288563
TZX82,Middle school,0.12272315
TZX83,Middle school,0.16158576
TZX84,Middle school,0.048587386
TZX85,Middle school,0.015889585
TZX86,Middle school,0.103423245
TZX87,Middle school,0.04477748
TZX88,Middle school,0.0623107
TZX9,Middle school,0.05660747
TZX90,Middle school,0.12979552
TZX92,Middle school,0.07321075
TZX94,Middle school,0.1933926
TZX95,Middle school,0.18067384
TZX96,Middle school,0.031284705
TZX97,Middle school,0.07339443
TZX98,Middle school,0.17524438
TZX99,Middle school,0.1014796
Q108,Middle school,0.097898595
Q120,Middle school,0.10139323
Q123,Middle school,0.10669435
Q126,Middle school,0.12893607
Q32,Middle school,0.12783663
Q41,Middle school,0.15289348
Q47,Middle school,0.08806333
TQ034,Middle school,0.10604741
TQ052,Middle school,0.11894486
TQ060,Middle school,0.13343853
TQ062,Middle school,0.08978886
TQ064,Middle school,0.088972874
TQ083,Middle school,0.11532213
TQ084,Middle school,0.1390089
TQ090,Middle school,0.13853678
TQ1,Middle school,0.12699963
TQ10,Middle school,0.118865326
TQ100,Middle school,0.099626936
TQ101,Middle school,0.08913018
TQ102,Middle school,0.1331626
TQ103,Middle school,0.1279244
TQ104,Middle school,0.08774558
TQ105,Middle school,0.09617321
TQ106,Middle school,0.14822431
TQ107,Middle school,0.09880287
TQ108,Middle school,0.100849636
TQ109,Middle school,0.10436384
TQ11,Middle school,0.12332166
TQ110,Middle school,0.088084534
TQ111,Middle school,0.09690408
TQ112,Middle school,0.09534086
TQ113,Middle school,0.17778729
TQ114,Middle school,0.0932176
TQ115,Middle school,0.12737113
TQ116,Middle school,0.09038535
TQ117,Middle school,0.11365833
TQ118,Middle school,0.13160458
TQ119,Middle school,0.1279279
TQ12,Middle school,0.12956472
TQ121,Middle school,0.09092237
TQ122,Middle school,0.115967505
TQ124,Middle school,0.102328666
TQ125,Middle school,0.08744316
TQ127,Middle school,0.10596704
TQ128,Middle school,0.11389595
TQ129,Middle school,0.09004829
TQ13,Middle school,0.061434165
TQ130,Middle school,0.1383174
TQ131,Middle school,0.15941292
TQ132,Middle school,0.09229619
TQ133,Middle school,0.10222933
TQ135,Middle school,0.1280198
TQ136,Middle school,0.10669601
TQ137,Middle school,0.13644956
TQ139,Middle school,0.07106649
TQ14,Middle school,0.06915214
TQ140,Middle school,0.11248152
TQ141,Middle school,0.041860107
TQ15,Middle school,0.08716209
TQ16,Middle school,0.12805957
TQ19,Middle school,0.09220882
TQ2,Middle school,0.12591062
TQ20,Middle school,0.1062314
TQ21,Middle school,0.12589
TQ22,Middle school,0.13331085
TQ23,Middle school,0.10356913
TQ24,Middle school,0.09139257
TQ25,Middle school,0.1267687
TQ26,Middle school,0.090836495
TQ27,Middle school,0.10849007
TQ28,Middle school,0.10672599
TQ29,Middle school,0.123527825
TQ3,Middle school,0.1269124
TQ30,Middle school,0.101301335
TQ31,Middle school,0.095742226
TQ33,Middle school,0.09030323
TQ35,Middle school,0.102056086
TQ36,Middle school,0.0928212
TQ38,Middle school,0.057099108
TQ39,Middle school,0.08923425
TQ4,Middle school,0.06803924
TQ42,Middle school,0.113174684
TQ43,Middle school,0.09225348
TQ44,Middle school,0.14113967
TQ45,Middle school,0.12448368
TQ46,Middle school,0.09148042
TQ48,Middle school,0.12341639
TQ49,Middle school,0.10258147
TQ5,Middle school,0.14729258
TQ50,Middle school,0.14302678
TQ51,Middle school,0.11544947
TQ53,Middle school,0.091133796
TQ54,Middle school,0.09463208
TQ55,Middle school,0.09081287
TQ56,Middle school,0.14248198
TQ57,Middle school,0.093347766
TQ58,Middle school,0.09379851
TQ59,Middle school,0.1526361
TQ6,Middle school,0.12160653
TQ61,Middle school,0.09254101
TQ63,Middle school,0.11292993
TQ65,Middle school,0.10801886
TQ66,Middle school,0.10507186
TQ67,Middle school,0.10813968
TQ68,Middle school,0.141866
TQ69,Middle school,0.13831969
TQ7,Middle school,0.16496874
TQ70,Middle school,0.13318422
TQ71,Middle school,0.106537946
TQ72,Middle school,0.11790254
TQ73,Middle school,0.10567749
TQ74,Middle school,0.08917317
TQ75,Middle school,0.10120206
TQ76,Middle school,0.09322237
TQ77,Middle school,0.10847456
TQ78,Middle school,0.109857775
TQ79,Middle school,0.09912964
TQ8,Middle school,0.17091152
TQ80,Middle school,0.10258759
TQ81,Middle school,0.11117579
TQ82,Middle school,0.099028595
TQ85,Middle school,0.105685234
TQ86,Middle school,0.1614835
TQ87,Middle school,0.111787654
TQ89,Middle school,0.09027445
TQ9,Middle school,0.066245764
TQ90,Middle school,0.1288497
TQ92,Middle school,0.13833864
TQ93,Middle school,0.121721774
TQ94,Middle school,0.10115771
TQ95,Middle school,0.10239432
TQ96,Middle school,0.08733258
TQ97,Middle school,0.102902606
TQ98,Middle school,0.098703414
TQ99,Middle school,0.10630056
TZ20,Middle school,0.08716248
TZ7,Middle school,0.15979387
TZ95,Middle school,0.08821921
TZ55,Middle school,0.08724702
TZ86,Middle school,0.08716209
TZ114,Middle school,0.16313313
