Samples	TL18	TL87	TL23	TL63	TL120	TL6	TL14	TL92	TL81	TL57	TL71	TL73	TL96	100a	TL91	TL59	TL16	TL77	TL30	TL102	TL117	TL2	TL109	TL64	TL76	TL112
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__None;s__	0.0005191963582084016	0.03524704455895726	0.000507823658234678	0.0029239766081871343	0.0014055487230270408	0.02471488139618369	0.009998379892147106	0.0022761036376770113	0.004041289317362937	0.002943180269791525	0.0016870993139129456	0.0006249472172958365	0.0016765630457562	0.002446172103950205	0.0014268057726562215	0.00802933739482751	0.024950900390030704	0.00680991455883597	0.00026672890341079586	0.0010454948675706502	0.0020544499105545613	0.0044702809102448535	0.0016140283686003091	0.001523980277902286	0.03202403634764766	0.0023150381016687565
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__Incertae_Sedis;s__	0.02156519159272754	0.001927856926341316	0.0004760846795950105	0.0039175608925225685	0.001980545927901739	0.0011183829011680887	0.0013655194760108314	0.051737062327077456	0.0013470964391209788	0.000953808420765772	0.001767437376480229	0.0009627565239422346	0.02141110723017814	0.0003390733609435928	0.009087934857682941	0.0018927351501619176	0.005546181295123233	0.010475707074979556	0.0010002333877904843	0.003263211253326575	0.003927213774597495	5.518865321289943e-05	0.0012583949992476984	0.011474675033617213	0.002100737700913577	0.00337609723160027
k__Bacteria;p__Bacteroidetes;c__Bacteroidales;o__Bacteroidia;f__Porphyromonadaceae;g__Parabacteroides;s__	0.0039310581407207565	0.004474083055471354	0.0016821658679023706	0.009566797252029751	0.015349230941238481	0.016071576505674756	0.006341565024185896	0.0008177617859917406	0.005112474437627812	0.0020711268565199612	0.0018799106640744255	0.0003040283759817583	0.005675864477820468	0.001114098185957519	0.005271002217456106	0.008413799222204149	0.002503388564631684	0.013901813157375292	0.0034341346314139968	0.00467304524141427	0.005478533094812165	0.0001471697419010651	0.01768592102203559	0.01068280292843269	0.001783184327519664	0.016751872930130866
k__Bacteria;p__Proteobacteria;c__Pasteurellales;o__Gammaproteobacteria;f__Pasteurellaceae;g__Haemophilus;s__	0.011820988512780574	0.08500757805395574	0.00031738978639667375	0.0032646340771021404	0.00023958216869779102	0.0013669124347609975	0.0007406207327516375	0.0060241784901391565	0.0071574642126789375	0.0076849707044556485	0.012966563298359495	0.0019930749092137486	0.013098148794970309	0.0007750248250139262	0.0006179795703224398	0.0019223091368831976	0.0004287571574783546	0.0011984321687392493	0.0001833761210949221	0.0005544290964389812	0.0006289132379248657	3.6792435475266276e-05	0.0020790873900614158	0.0022411474675033613	0.010796814695393031	0.0004501462975467026
k__Bacteria;p__Firmicutes;c__Selenomonadales;o__Negativicutes;f__Acidaminococcaceae;g__Phascolarctobacterium;s__	0.006934979927497937	0.0206486814186117	0.015710794426635352	0.0032930221995117245	4.7916433739558206e-05	0.000938889349128766	0.002823616543615618	0.006678387918932547	0.0031648651280553122	0.001062815097424717	0.00043382553786332884	0.00033780930664639817	0.0006985679357317499	0.1066627915425416	0.0001363190228652441	0.014136365652771822	0.0004287571574783546	0.00025378563573301747	0.02907345047177675	0.02382461031554936	0.00016771019677996418	0.0	0.02033949308566661	0.018407291199760943	2.4427182568762522e-05	0.0009645992090286487
k__Bacteria;p__Firmicutes;c__Lactobacillales;o__Bacilli;f__Lactobacillaceae;g__Lactobacillus;s__	0.0	0.00018187329493785995	0.00022217285047767163	0.0022994379151762907	0.0	2.761439262143429e-05	0.0008563427222440808	0.0008859086014910523	9.738046547862497e-05	2.725166916473634e-05	0.02318556485691791	6.756186132927963e-05	0.00020957038071952496	0.0	0.0	0.0	0.00022129401676302177	0.00015509122183684403	5.001166938952422e-05	6.336332530731213e-05	4.192754919499105e-05	0.0	5.471282605424776e-05	0.00010458688181682356	6.10679564219063e-05	0.0
k__Bacteria;p__Proteobacteria;c__Burkholderiales;o__Betaproteobacteria;f__Alcaligenaceae;g__Parasutterella;s__	0.006174728117264206	0.00015762352227947864	0.001428254038785032	0.0009084199171066824	0.0004951364819754348	0.0001794935520393229	0.0005554655495637282	0.001867222744681141	0.0014120167494400624	0.0030521869464504698	0.00044989315037678555	3.378093066463981e-05	0.015578064966818022	0.002155537794569982	0.0002726380457304882	5.9147973442559925e-05	0.0001659705125722663	0.0013817217945464287	0.0022838662354549397	0.0022493980484095807	0.0008525268336314847	0.008112732022296216	0.056436280074956574	0.0004183475272672942	0.03092481313205335	0.010417671457509405
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__None;s__	0.001900629525584328	0.004474083055471354	9.521693591900212e-05	0.017146425935388634	0.012745771374722485	0.003355148703504266	0.00046288795796977343	0.0005315451608946313	0.01347096439120979	0.03572693827496934	0.009447756157912495	0.001064099315936154	0.0004540691582256374	7.265857734505559e-05	0.014040859355120144	0.0009907285551628787	0.0029183148460623486	0.0002114880297775146	0.003834227986530191	0.007239259916360411	0.025771466905187838	0.0015636785076988172	0.0005060936410017919	0.00035858359480053786	0.0	0.019967203626893026
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__Roseburia;s__	0.001094020897653418	0.019460442558351016	0.0017139048465420385	2.8388122409583832e-05	0.0018527687712629171	0.00026233672990362577	0.001203508690721411	0.0009404260538905016	0.007108773979939623	0.0015260934732252349	0.005350514966981057	0.0014019086225825522	0.0037373384561648617	0.0004843905156337039	0.006070740484932204	0.008236355301876469	0.00037343365328759926	0.006161351267518258	0.0016337145333911243	0.0021860347231022685	0.005254919499105545	0.02400706414761125	0.007687152060621811	0.046944568952637086	0.0001465630954125751	0.0027973377061830808
k__Bacteria;p__Firmicutes;c__Lactobacillales;o__Bacilli;f__Lactobacillaceae;g__Lactobacillus;s__	4.635681769717873e-05	0.0015641103364655955	0.0001269559145586695	0.0029523647305967184	0.0	1.3807196310717145e-05	0.05506052260050455	0.0	0.00564806699776025	2.725166916473634e-05	0.0061699632051673454	0.00018579511865551897	0.0003667481662591687	0.0	0.0033080082881965897	0.0	0.0	7.049600992583821e-05	0.0	0.00014256748194145231	0.0	5.518865321289943e-05	0.00021885130421699103	0.0	0.00042747569495334413	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__None;s__	0.00479329494988828	0.0033949681721733857	0.000507823658234678	0.0057344007267359325	0.014726317302624225	0.004942976279236738	0.03825768972620177	0.00042251025609573264	0.006897782971402603	0.0014715901348957626	0.0020245191766955347	0.00016890465332319906	0.0002968913726859937	0.00036329288672527787	0.06644189174451998	0.051177784021174975	0.0048408066166911005	0.021303894199588305	0.0011002567265695328	0.000538588265112153	0.004108899821109124	0.004139148990967457	0.0039666798889329636	0.008740475123263109	2.4427182568762522e-05	0.016784026237098487
k__Bacteria;p__Firmicutes;c__Selenomonadales;o__Negativicutes;f__Veillonellaceae;g__Dialister;s__	0.0003708545415774298	0.0006426189754471053	3.1738978639667385e-05	5.6776244819167665e-05	4.7916433739558206e-05	6.903598155358573e-05	0.0010183535075335016	0.0005042864346949069	0.0006167429480312916	0.00032702002997683614	0.001928113501614795	0.00018579511865551897	0.0007858889276982188	9.687810312674078e-05	8.179141371914646e-05	0.0	0.0242178639595032	0.00022558723176268223	0.0013336445170539792	0.0002692941325560765	0.0	0.02457734689747788	0.0007386231517323449	0.0005229344090841178	0.0009160193463285943	9.645992090286486e-05
k__Bacteria;p__Firmicutes;c__Lactobacillales;o__Bacilli;f__Lactobacillaceae;g__Lactobacillus;s__	0.0	2.424977265838133e-05	0.0	2.8388122409583832e-05	0.0	2.761439262143429e-05	0.005485222301941815	0.0	0.0003083714740156458	5.450333832947268e-05	0.00038562270032295904	1.6890465332319907e-05	3.492839678658749e-05	0.0	0.0002726380457304882	0.0	1.383087604768886e-05	2.819840397033528e-05	0.0	0.0	0.0	0.0007174524917676926	2.735641302712388e-05	0.0	0.0	3.215330696762162e-05
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Peptostreptococcaceae;g__Incertae_Sedis;s__	0.001344347713218183	0.013494998484389209	0.00022217285047767163	0.00133424175325044	0.0014854094459263046	0.014442327341010138	0.0004397435600712848	0.004892941352850582	0.001541857370078229	0.0033519553072625693	0.0069894114433536325	0.0019086225825521493	0.0008208173244848063	9.687810312674078e-05	0.0008088262023337817	0.001537847309506558	0.027772399103759237	0.010785889518653244	0.00043343446804254326	0.0030414396147509823	0.0007267441860465116	0.006309902684008168	0.0003966679888932963	0.0002539967129837143	0.0001221359128438126	0.001929198418057297
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__Dorea;s__	0.0004913822675900946	0.00711730827523492	0.00019043387183800424	0.0022426616703571226	0.0007826350844127841	0.008878027227791125	0.0072673409401254425	0.0025486908996742584	0.002353361249066771	0.0008720534132715629	0.0006587721130517218	0.0002195760493201588	0.0006985679357317499	0.00029063430938022235	0.0014995092515176851	0.0012273204489331186	0.007620812702276563	0.0035248004962919093	0.00010002333877904844	0.00028513496388290463	0.0009503577817531306	0.001158961717470888	0.0005608064670560396	0.0027043179441207234	0.00223508720504177	0.0013825921996077294
k__Bacteria;p__Bacteroidetes;c__Bacteroidales;o__Bacteroidia;f__Rikenellaceae;g__Alistipes;s__	0.0008529654456280885	0.00310397090027281	0.0004126067223156759	0.008800317946970988	0.010940919037199123	0.00013807196310717146	0.003078204920498993	0.000913167327690777	0.0013957866718602913	0.0005995367216241994	0.00038562270032295904	5.0671395996959714e-05	0.0008033531260915124	0.004480612269611761	0.0005634519611763423	0.00020701790704895972	0.00013830876047688862	0.0006908608972732142	0.001150268395959057	0.002534533012292485	0.0001956618962432916	0.0007358487095053258	0.016304422164165836	0.0002091737636336471	0.0085373003077825	0.012732709559178162
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__Coprococcus;s__	0.0034489472366700967	0.003940588056986966	0.0010473862951090233	0.0011923011412025208	0.0033062339280295165	0.013655317151299258	0.002314439789848867	0.0001908110833980728	0.002223520628428604	0.0011445701049189265	0.0007391101756190048	0.00018579511865551897	0.007684247293049248	0.00019375620625348159	0.0017357955578174414	0.003548878406553596	0.001756521258056485	0.0034966020923215746	0.00043343446804254326	0.0024394880243315173	0.0014954159212880143	0.012491031843852904	0.002352651520332654	0.005558045719408337	0.0034930871073330398	0.002025658338960162
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Clostridiaceae_1;g__Clostridium_SS1;s__	0.00012979908955210043	0.00019399818126705063	6.347795727933477e-05	2.8388122409583832e-05	1.5972144579852738e-05	0.0004970590671858172	0.001620107852894207	0.00016355235719834813	0.00014607069821793748	0.00010900667665894537	0.0093352828703183	0.0038172451651042986	0.0005937827453719874	0.0	7.270347886146351e-05	0.00017744392032767976	1.383087604768886e-05	0.00012689281786650876	6.668222585269898e-05	0.0004118616144975288	8.385509838998209e-05	0.0	4.103461954068582e-05	4.482294935006723e-05	0.00251599980458254	9.645992090286486e-05
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__Ruminococcus;s__	0.0001854272707887149	0.0024007274931797514	0.0002856508077570064	0.00014194061204791914	0.0001277771566388219	0.00013807196310717146	0.013863494341194714	0.0002044404464979352	0.020579738371149413	0.0014988418040604984	0.0004659607628902422	0.0	8.732099196646872e-05	9.687810312674078e-05	0.00010905521829219528	0.011652150768184304	0.003872645293352881	0.00032428164565885564	0.005651318641016236	0.0003801799518438728	0.00015373434704830054	0.02663772328409279	0.0005334500540289159	0.0	0.0	6.430661393524324e-05
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__Blautia;s__	0.0003430404509591225	0.003976962715974538	6.347795727933477e-05	5.6776244819167665e-05	3.1944289159705475e-05	8.284317786430287e-05	0.005809243872520656	0.0007223562442927043	0.0002109910085370208	0.00010900667665894537	0.00024101418770184938	0.0019761844438814288	0.002776807544533706	4.843905156337039e-05	0.0006906830491839035	0.00045839679417983937	0.00011064700838151088	0.00029608324168852037	0.0	0.0005227474337853251	9.78309481216458e-05	0.001545282289961184	0.0004377026084339821	0.0	0.0023083687527480578	9.645992090286486e-05
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__Incertae_Sedis;s__	0.001270176804902697	0.00024249772658381332	0.013679499793696641	0.00028388122409583834	0.0005749972048746985	0.00019330074835004004	0.0002777327747818641	0.013193223480666748	0.001460706982179375	0.0018258618340373347	0.0001767437376480229	8.445232666159953e-05	0.004837582954942368	0.0003390733609435928	0.0014358937075139044	8.872196016383988e-05	1.383087604768886e-05	0.00328511406254406	0.0024672423565498623	0.008918388037004182	0.00029349284436493736	5.518865321289943e-05	0.0049925453774501095	0.0006424622740176303	0.003138892960085984	0.0010289058229638918
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__Incertae_Sedis;s__	0.0006582668112999378	6.062443164595332e-05	3.1738978639667385e-05	0.0009651961619258502	0.021801977351498983	0.005053433849722475	0.0012729418844168768	0.00027258726199724695	0.0004219820170740416	0.00035427169914157235	0.000257081800215306	0.00018579511865551897	0.00012224938875305622	0.00024219525781685194	0.012514086299029408	1.4786993360639981e-05	0.0013415949766258195	0.0009164481290358967	0.0	4.75224939804841e-05	9.78309481216458e-05	5.518865321289943e-05	0.000478737227974668	1.4940983116689078e-05	0.0	0.01032121153660654
k__Bacteria;p__Firmicutes;c__Erysipelotrichales;o__Erysipelotrichia;f__Erysipelotrichaceae;g__Turicibacter;s__	0.0061839994808036425	0.01759321006365565	0.0003808677436760085	0.003860784647703401	0.0012937437109680715	0.0042802308563223155	0.00018515518318790934	0.00014992299409848577	0.0009088843444671666	0.002779670254803107	0.0024583447145588642	0.00010134279199391944	0.012975899406217257	4.843905156337039e-05	0.00045439674288414697	0.0002365918937702397	0.01578102957041299	0.005301299946423033	1.667055646317474e-05	0.0004435432771511849	0.0011040921288014312	0.001030188193307456	0.0007659795647594688	1.4940983116689078e-05	0.0018808930577947141	0.0054017555705604325
k__Bacteria;p__Bacteroidetes;c__Bacteroidales;o__Bacteroidia;f__Porphyromonadaceae;g__Parabacteroides;s__	0.006591939476538814	0.00041224613519248254	0.0008569524232710193	0.0007948674274683473	0.0030027631810123144	0.00015187915941788859	0.0011109310991274561	0.0008041324228918782	0.0013308663615412082	0.00013625834582368173	0.0007873130131593746	1.6890465332319907e-05	0.00020957038071952496	0.004892344207900409	0.002108400886982442	0.0002957398672127996	0.0	0.002298169923582325	0.0004000933551161938	0.0008395640603218857	0.0010901162790697674	3.6792435475266276e-05	0.015688902871055548	0.0036904228298222015	0.0002931261908251502	0.003633323687341243
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Christensenellaceae;g__None;s__	6.489954477605022e-05	0.0001333737496210973	0.0001586948931983369	0.001163913018792937	0.00022361002411793834	0.00015187915941788859	0.01448839308445391	9.54055416990364e-05	0.0003083714740156458	0.003297451968933097	0.000642704500538265	1.6890465332319907e-05	5.239259517988125e-05	0.00016953668047179637	0.00010905521829219528	0.000724562674671359	0.002489557688583995	0.0005075712714660349	0.0001500350081685727	0.00011088581928779622	0.0008944543828264757	3.6792435475266276e-05	4.103461954068582e-05	0.0010757507844016136	0.0	0.00041799299057908106
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__None;s__	0.0005006536311295301	0.004668081236738406	0.0	0.0012490773860216885	0.00015972144579852736	0.00028995112252506013	0.0012497974865183885	0.0023851385424759107	0.0025643522576037914	0.002180133533178907	0.0009640567508073976	1.6890465332319907e-05	0.005885434858539993	0.00031485383516190754	0.0009178814206259767	0.001567421296227838	0.0013001023484827527	0.0004934720694808674	0.0	0.00030097579520973263	4.192754919499105e-05	0.0012509428061590535	0.000697588532191659	0.005976393246675631	0.003529727881186184	0.0008359859811581621
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__Blautia;s__	0.0003430404509591225	0.0029463473779933317	0.002380423397975053	0.001021972406745018	0.0017888801929435067	0.011680888078866705	0.014210660309672043	0.00215343936977825	0.029976953289836725	0.02880501430712631	0.007391101756190049	5.0671395996959714e-05	0.00047153335661893116	0.0003875124125069631	0.001190519466356465	0.000828071628195839	0.010359326159718957	0.007768660293827371	0.005034508051878771	0.004245342795589913	0.024401833631484796	0.00450707334572012	0.00957474455949336	0.003257134319438219	0.03544384190727441	0.003761936915211729
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__Oscillibacter;s__	8.34422718549217e-05	0.001018490451652016	0.0001586948931983369	0.0061318344404701075	0.010924946892619272	0.006751718995940684	0.0018052630360821163	0.00042251025609573264	0.0006167429480312916	8.175500749420902e-05	0.00022494657518839278	0.0	0.00041914076143905	0.0	0.000445308808026464	0.0036967483401599954	0.000995823075433598	1.409920198516764e-05	6.668222585269898e-05	1.5840831326828033e-05	0.00026554114490161	0.023731120881546757	0.0001367820651356194	0.0002539967129837143	0.0012091455371537447	0.014951287739944053
k__Bacteria;p__Firmicutes;c__Lactobacillales;o__Bacilli;f__Lactobacillaceae;g__Lactobacillus;s__	9.271363539435744e-06	1.2124886329190664e-05	0.0	0.0	0.0	2.761439262143429e-05	0.0010877867012289676	1.3629363099862344e-05	0.0013957866718602913	0.0	0.0003213522502691325	0.0	1.7464198393293748e-05	0.0	0.00025446217601512235	0.0	0.0	2.819840397033528e-05	0.0	0.0	0.0	0.0	0.00017781668467630525	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__Lachnospira;s__	0.0017337449818744842	0.002170354652925129	0.00022217285047767163	0.0015897348549366946	0.001836796626683065	0.0001242647667964543	0.0006943319369546602	0.0010903490479889878	0.0009738046547862498	0.0007357950674478813	0.004723878078956248	0.006469048222278524	0.0002968913726859937	0.00014531715469011118	0.0014540695772292706	0.0010646635219660786	0.00027661752095377724	0.0023968643374784986	0.008902077151335312	0.0004118616144975288	0.00792430679785331	0.0013797163303224855	0.0010942565210849554	0.005647691618108471	0.011920465093556107	0.002057811645927784
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__Incertae_Sedis;s__	0.0021973131588462714	0.0027523491967262805	0.0001269559145586695	0.0007097030602395957	0.006356913542781389	0.0001242647667964543	0.00016201078528942068	0.00032710471439669625	0.001525627292498458	5.450333832947268e-05	0.001542490801291836	6.756186132927963e-05	0.00020957038071952496	0.00019375620625348159	0.0006725071794685376	0.0142398746062963	0.0008713451910043982	0.0017624002481459546	5.001166938952422e-05	0.0002059308072487644	0.0036057692307692314	0.00515094096653728	0.00024620771724411487	0.0077095472882115655	0.005093067565586985	0.006366354779589081
k__Bacteria;p__Bacteroidetes;c__Bacteroidales;o__Bacteroidia;f__Prevotellaceae;g__Prevotella;s__	0.05936454074300707	0.00729918157017278	0.1993525248357508	0.0001987168568670868	0.009136066699675763	0.000952696545439483	0.002360728585645845	0.0002998459881969716	0.00011361054305839582	0.00032702002997683614	0.002490479939585777	0.0004222616333079976	0.0031610199091861683	0.002736806413330427	0.04200443491221055	0.12076537477634673	0.0001659705125722663	0.0005075712714660349	0.0001500350081685727	0.16064187048536308	0.001467464221824687	0.00018396217737633145	0.0016960976076816807	0.00113551471686837	3.664077385314378e-05	0.00993537185299508
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__None;s__	0.00019469863432815065	0.001018490451652016	6.347795727933477e-05	0.0030375290978254697	0.010765225446820743	0.0019468146798111176	0.0011109310991274561	0.00010903490479889874	0.00546953614438277	0.004224008720534133	0.0005623664379709819	5.0671395996959714e-05	0.00012224938875305622	4.843905156337039e-05	0.001190519466356465	0.0003844618273766395	0.002697020829299328	0.0023404675295378282	0.0006334811456006401	0.0008870865543023698	0.0012298747763864045	0.023308007873581192	0.0010121872820035838	0.002823845809054236	0.0	0.008456319732484488
k__Bacteria;p__Firmicutes;c__Selenomonadales;o__Negativicutes;f__Veillonellaceae;g__Veillonella;s__	0.0009920358987196246	0.003140345559260382	0.0008886914019106865	0.004456935218304661	1.5972144579852738e-05	5.522878524286858e-05	0.0015738190570972295	0.01046735086069428	0.006394650566429708	0.0021528818640141707	0.0034545366903931747	0.018427497677561012	0.0016765630457562	0.0004359514640703335	0.0030717219818968337	1.4786993360639981e-05	0.0003319410251445326	0.00019738882779234696	5.001166938952422e-05	0.004752249398048409	0.0	0.00018396217737633145	0.008945547059869509	0.0008665770207679666	0.00013434950412819386	0.0001929198418057297
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__Coprococcus;s__	0.00019469863432815065	0.0003031221582297666	3.1738978639667385e-05	5.6776244819167665e-05	0.0005270807711351403	0.0001794935520393229	9.257759159395467e-05	0.00044976898229545734	0.00014607069821793748	0.0	0.0015906936388322061	0.001959293978549109	3.492839678658749e-05	4.843905156337039e-05	0.00019084663201134172	0.0	0.0	1.409920198516764e-05	1.667055646317474e-05	0.0	6.987924865831842e-05	0.00020235839511396455	0.00023252951073055302	1.4940983116689078e-05	0.0	0.0001929198418057297
k__Bacteria;p__Firmicutes;c__Lactobacillales;o__Bacilli;f__Lactobacillaceae;g__Lactobacillus;s__	0.0	4.849954531676266e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.2460155159541666e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.409920198516764e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
